courier_id,city,vehicle_type,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,number_of_cancellations,number_of_complaints,avg_delivery_minutes,courier_tier
6288,Chicago,Car,10,523,46,660,3.61,7662.58,31,2,0.7143,6,4,38.16,Standard
6251,Seattle,Car,10,35,57,1665,4.14,14148.47,21,3,0.7895,2,0,34.4,Standard
7147,Chicago,Car,3,538,45,107,4.18,9480.4,27,5,0.8571,5,2,34.12,Standard
5822,Boston,E-bike,6,568,23,1769,4.97,22318.58,24,18,1.0,1,0,26.57,Gold
5851,Chicago,Scooter,11,11,46,538,4.13,11944.69,35,4,0.8621,6,3,36.67,Standard
7175,Boston,Car,4,681,19,772,3.35,7106.46,34,2,0.6923,6,4,39.93,Standard
5898,Austin,Scooter,3,39,23,1515,4.29,16322.03,24,10,0.8,1,2,32.31,Standard
6954,Chicago,Car,11,341,57,1479,3.94,14835.31,24,6,0.9091,0,1,33.87,Standard
7289,Seattle,E-bike,7,377,23,1379,4.36,16435.84,31,16,1.0,0,4,32.74,Gold
6793,Chicago,E-bike,12,635,26,1182,4.56,16549.92,29,12,0.8462,1,1,,Gold
7159,Denver,Walking,2,10,22,750,4.94,16204.22,18,12,1.0,0,0,30.81,Gold
5772,Austin,Car,6,378,54,1404,4.26,17350.11,20,6,1.0,2,2,29.17,Gold
5626,Seattle,Car,5,583,27,785,3.86,10806.07,24,4,0.7895,4,4,34.42,Standard
6680,Seattle,E-bike,10,111,55,1636,4.68,19085.15,27,16,0.8636,4,4,28.21,Gold
6573,Chicago,E-bike,11,189,42,1674,4.7,17541.66,22,10,0.8824,1,2,,Gold
5874,Seattle,Bicycle,9,370,25,750,4.31,13941.76,22,8,0.8333,3,1,31.03,Gold
5016,Seattle,Scooter,3,66,54,1044,4.87,15581.31,24,14,0.8182,1,2,28.04,Gold
7460,Denver,Scooter,2,158,38,1795,3.94,14240.2,31,2,0.7083,5,0,37.44,Standard
6636,Seattle,E-bike,2,673,33,318,4.57,16118.84,28,20,1.0,4,0,27.91,Gold
6998,Seattle,Car,12,449,29,76,3.99,6629.77,22,3,0.6316,1,3,,Standard
6898,Chicago,Walking,3,130,31,246,3.97,7984.11,21,2,0.8125,0,0,33.61,Standard
7185,Chicago,Car,6,403,26,289,4.52,10261.29,32,9,0.8696,6,3,32.5,Standard
5422,Denver,Car,8,257,44,1675,4.51,15474.81,26,10,0.7368,5,2,36.19,Standard
6648,Boston,Bicycle,5,434,42,1643,4.76,17480.37,21,11,0.8,0,0,29.37,Gold
6757,Austin,Scooter,3,391,51,488,4.71,13510.75,25,14,0.8696,2,1,30.77,Gold
6779,Denver,Car,7,221,54,538,4.2,10352.12,30,9,0.6667,3,2,32.76,Standard
6305,Seattle,Car,6,546,56,960,4.37,14828.62,30,12,0.9231,2,1,31.21,Gold
6133,Chicago,E-bike,10,379,26,816,4.43,13556.85,24,2,0.8333,11,0,35.17,Standard
5315,Seattle,Car,9,492,61,940,4.28,12519.21,33,10,0.8261,6,3,33.56,Standard
7007,Denver,Scooter,9,485,54,231,4.17,11907.17,18,5,0.7333,2,2,30.74,Standard
6532,Boston,Car,4,289,20,469,4.23,11606.79,31,12,0.913,4,7,31.04,Gold
5365,Chicago,Bicycle,8,560,57,1029,4.25,11088.52,28,5,0.7917,3,3,33.06,Standard
5376,Seattle,E-bike,1,307,58,1594,4.08,14474.15,34,5,0.56,7,0,32.55,Standard
7261,Boston,Bicycle,7,220,20,761,4.05,9128.22,38,3,0.4615,5,4,35.6,Standard
5142,Seattle,E-bike,12,136,43,910,4.54,17597.14,25,15,0.8889,3,0,28.77,Gold
5663,Austin,Scooter,10,276,28,124,3.87,6037.22,27,4,0.913,3,3,36.24,Standard
6401,Chicago,E-bike,11,92,35,930,4.25,12969.49,34,10,0.8966,3,6,,Standard
7115,Boston,Walking,7,410,54,1083,4.04,12082.09,15,2,0.9167,2,0,34.99,Standard
5921,Denver,Car,6,659,31,911,4.83,12981.32,34,8,0.8182,6,0,32.19,Standard
5372,Seattle,Car,8,489,54,1720,4.64,19741.37,26,13,0.8182,4,0,33.44,Gold
5110,Seattle,Bicycle,9,313,31,1741,4.8,18790.15,27,14,0.8462,1,2,30.01,Gold
5933,Chicago,E-bike,4,625,30,1630,4.29,16634.61,28,13,0.84,2,2,,Gold
5364,Denver,Bicycle,10,349,43,57,4.25,9886.38,27,9,0.7368,4,0,31.67,Standard
5705,Seattle,Car,5,194,20,887,4.12,12636.26,26,7,0.9412,8,2,36.21,Standard
7208,Austin,Walking,7,524,30,1713,4.22,15983.53,26,2,0.7619,1,0,32.3,Standard
6506,Austin,Car,10,584,29,1654,4.36,19998.14,33,14,0.9,2,2,31.82,Gold
5109,Seattle,Bicycle,10,208,40,561,4.48,14677.72,29,16,0.8846,3,0,30.39,Gold
5714,Boston,Car,8,133,58,1244,4.06,15084.68,26,4,0.7895,5,1,36.42,Standard
6103,Austin,E-bike,5,485,24,1474,4.17,15044.63,26,9,0.5455,2,1,35.66,Standard
6102,Denver,Car,10,171,62,1611,4.24,17449.17,30,9,0.8929,1,6,31.36,Gold
5864,Denver,Bicycle,8,529,52,1496,3.91,13372.9,24,2,1.0,3,1,35.49,Standard
7017,Austin,Scooter,7,353,63,1776,4.34,17301.03,29,6,0.8095,4,1,34.19,Standard
5568,Denver,Bicycle,8,275,55,608,4.23,14455.37,18,4,0.6923,1,2,31.6,Standard
7043,Austin,Bicycle,2,255,49,799,4.15,11535.79,25,7,0.8636,3,1,35.06,Standard
5426,Austin,Car,12,449,51,920,4.5,15891.35,27,14,0.9091,1,0,29.99,Gold
6974,Austin,Car,6,532,38,86,3.7,7066.22,23,2,0.8125,4,2,35.52,Standard
7321,Seattle,Scooter,2,674,33,1278,5.0,17241.41,36,16,0.9286,6,6,29.72,Gold
6906,Chicago,E-bike,12,188,53,381,4.55,11531.15,28,7,0.7143,2,1,35.3,Standard
6458,Austin,E-bike,12,697,27,1158,4.32,17810.16,28,14,0.76,1,0,30.61,Gold
6643,Austin,Bicycle,8,270,50,628,4.27,14097.08,30,15,0.92,4,0,34.63,Gold
7089,Chicago,Bicycle,4,600,62,124,4.02,8819.12,17,2,0.8182,3,1,34.78,Standard
5124,Boston,Bicycle,5,502,53,852,4.63,13225.71,30,12,0.7826,5,2,33.73,Standard
6530,Boston,Bicycle,3,110,44,181,3.98,6232.64,26,5,0.7,4,1,34.54,Standard
7435,Boston,E-bike,7,362,20,1074,4.66,18749.95,35,22,0.9355,3,2,26.99,Gold
7295,Boston,Bicycle,10,302,35,856,4.29,15269.68,20,11,0.7059,3,0,30.88,Gold
7145,Chicago,Car,11,352,46,600,4.53,12334.18,22,7,0.8667,4,3,,Standard
5081,Chicago,Car,4,459,60,395,3.63,7940.82,25,3,0.7273,2,2,36.7,Standard
7223,Chicago,Car,4,464,58,1436,4.21,14688.76,27,9,0.7917,1,1,33.32,Standard
5212,Seattle,Bicycle,2,224,51,763,4.38,13552.2,39,13,0.8125,6,4,29.68,Standard
5071,Chicago,Car,3,22,31,1086,4.8,18204.59,21,13,1.0,4,0,28.08,Gold
6177,Austin,Bicycle,10,490,42,1578,4.67,18157.35,34,14,0.8333,3,2,31.47,Gold
6665,Boston,Car,1,322,23,46,4.12,9426.25,35,8,0.6923,5,3,33.47,Standard
7493,Chicago,Car,2,576,19,837,3.97,9417.58,27,0,0.7778,8,1,,Standard
6215,Seattle,Car,2,572,44,68,3.83,5313.76,41,4,0.8214,7,3,36.88,Standard
7363,Denver,E-bike,4,513,21,1469,4.32,16096.69,19,6,0.7333,2,0,,Standard
5744,Chicago,E-bike,5,209,20,227,4.42,10325.35,33,11,0.8,2,2,31.97,Standard
5409,Seattle,Car,2,53,31,863,4.56,14090.62,33,13,0.88,5,2,33.42,Gold
6417,Denver,E-bike,1,585,44,738,4.33,14022.57,21,9,0.8947,2,1,34.56,Gold
6514,Boston,Bicycle,1,376,60,874,4.13,13771.0,32,11,0.6923,4,2,,Standard
6676,Seattle,Car,4,610,25,905,4.55,13975.5,36,9,0.7,3,0,31.97,Standard
6462,Austin,Scooter,8,16,27,477,3.95,7101.18,28,2,0.2778,4,1,38.56,Standard
6811,Seattle,E-bike,6,364,49,382,4.2,10116.16,25,5,0.9333,6,1,33.77,Standard
6527,Chicago,Car,2,688,51,613,4.63,11717.37,40,10,0.7429,2,1,33.32,Standard
6847,Boston,Scooter,3,66,58,174,4.85,16625.85,19,13,0.9412,2,0,28.68,Gold
6580,Boston,Walking,6,126,57,1082,4.18,12839.17,34,8,0.7407,5,3,33.67,Standard
6495,Chicago,Bicycle,6,657,48,233,4.09,7821.3,17,1,0.8333,2,1,34.76,Standard
7430,Chicago,Car,8,6,26,1351,4.42,17635.56,20,11,0.8889,1,1,30.32,Gold
5170,Seattle,E-bike,9,425,56,1398,4.3,15828.33,35,8,0.8929,4,1,34.16,Standard
7224,Austin,Car,7,460,38,1102,5.0,19322.74,26,24,0.9615,0,1,29.18,Gold
5183,Austin,Walking,3,507,49,258,4.09,8685.87,32,5,0.7037,3,6,36.71,Standard
6937,Boston,E-bike,12,681,23,235,3.93,11072.36,19,6,0.7059,1,3,,Standard
5126,Denver,Car,7,173,37,1562,4.4,15694.34,29,11,0.76,3,2,33.26,Standard
6326,Boston,Car,7,176,62,909,3.42,7695.03,32,1,0.8261,4,5,40.1,Standard
6641,Boston,Car,11,692,50,919,4.64,13476.1,23,7,0.7368,4,3,32.05,Gold
5312,Boston,Car,12,478,26,1069,4.26,12710.74,26,12,0.8571,4,0,33.89,Standard
6497,Seattle,E-bike,8,582,23,223,4.55,12219.07,25,6,0.8571,2,2,32.01,Gold
6291,Denver,E-bike,10,275,54,729,3.92,10063.4,22,5,0.8667,5,1,,Standard
5102,Austin,Scooter,1,147,26,136,3.9,7386.22,42,7,0.6667,3,4,34.97,Standard
5790,Denver,E-bike,3,294,56,146,4.3,8817.36,30,8,0.72,1,1,33.4,Standard
5665,Chicago,E-bike,11,115,54,799,4.11,12601.83,24,5,0.8,1,1,34.44,Standard
7255,Seattle,E-bike,4,368,22,1178,4.61,18690.19,23,15,1.0,2,0,,Gold
7037,Denver,Walking,5,20,45,853,3.61,7744.24,31,2,0.75,5,3,41.45,Standard
5429,Austin,E-bike,4,469,29,638,4.97,18456.9,29,24,0.9643,0,0,27.64,Gold
6455,Denver,Bicycle,8,606,32,813,3.9,11007.66,29,4,0.6111,7,6,40.74,Standard
6404,Chicago,Car,9,157,52,1012,4.33,14611.34,33,14,0.8148,4,0,,Standard
5076,Boston,Bicycle,7,135,20,859,4.6,15226.39,40,20,0.8286,4,0,30.32,Gold
6669,Chicago,E-bike,3,640,39,797,4.53,14849.97,33,19,0.9032,1,0,31.02,Gold
5235,Denver,E-bike,10,138,42,40,4.27,7247.38,26,7,0.8333,4,0,34.56,Standard
6979,Seattle,Car,10,504,37,1100,4.32,14856.73,21,11,0.875,3,1,33.7,Standard
7211,Seattle,Scooter,5,280,63,1777,4.5,17392.34,23,9,0.8947,1,2,34.45,Gold
7371,Seattle,E-bike,5,515,43,1052,4.54,17538.82,25,17,0.913,2,0,29.64,Gold
6163,Seattle,Bicycle,9,190,54,1075,4.02,14345.48,23,6,0.5556,1,0,36.48,Standard
7091,Denver,E-bike,5,110,23,335,4.29,11950.15,29,8,0.8095,6,0,31.1,Standard
6178,Denver,E-bike,3,365,18,1315,3.91,13766.68,27,4,0.6957,4,1,34.22,Standard
5999,Austin,Walking,7,568,59,1723,3.69,13954.86,27,3,0.75,2,4,36.2,Standard
7002,Denver,Car,8,431,45,264,3.41,6143.02,35,2,0.6786,4,0,41.57,Standard
6250,Denver,E-bike,5,678,42,34,3.98,8106.44,30,6,0.8095,6,0,34.61,Standard
5176,Seattle,Bicycle,6,573,29,707,4.55,16074.85,37,18,0.8966,6,1,31.41,Gold
7484,Seattle,Bicycle,6,256,28,1684,4.78,17519.4,30,14,0.8462,2,2,33.09,Standard
7097,Seattle,Bicycle,6,664,58,307,4.33,11047.53,23,7,0.9048,2,1,33.49,Standard
5614,Denver,E-bike,12,551,34,653,4.79,13829.95,29,12,0.76,3,2,29.71,Gold
6922,Austin,Walking,2,365,51,110,4.04,8025.05,24,2,0.7368,4,0,36.13,Standard
5674,Austin,Car,11,392,22,545,3.87,8536.51,25,3,0.85,5,3,35.51,Standard
6612,Chicago,Car,2,324,39,1367,4.16,14295.09,21,10,0.8333,1,0,31.69,Standard
5451,Austin,Scooter,11,360,46,1186,4.34,15294.83,24,4,0.8,1,2,32.37,Standard
6691,Chicago,Car,4,473,59,115,4.1,9998.3,23,5,0.6471,5,3,31.62,Standard
6744,Boston,Car,2,233,27,1776,4.59,20274.25,30,16,0.7692,2,1,29.93,Gold
6616,Chicago,E-bike,7,318,54,947,4.11,14965.21,25,9,0.7917,0,1,31.08,Standard
5841,Boston,Bicycle,4,602,31,1449,3.81,14049.33,19,4,0.8125,2,1,34.7,Standard
7144,Austin,Car,3,223,28,1507,4.16,15683.6,27,6,0.7727,4,4,32.54,Standard
7388,Austin,Bicycle,11,586,59,566,4.55,14488.47,22,12,0.95,2,1,28.96,Gold
5532,Chicago,Scooter,2,690,55,1694,4.08,16269.96,26,6,0.7826,2,4,34.01,Standard
7381,Seattle,Car,2,245,39,1653,4.55,16506.38,24,7,0.619,3,1,30.17,Standard
7323,Boston,Scooter,6,118,44,1708,3.85,10316.55,22,1,0.8462,9,2,37.98,Standard
5322,Boston,E-bike,12,468,55,1586,3.93,14732.32,34,8,0.7308,6,4,33.82,Standard
5437,Austin,Walking,9,89,23,228,3.87,10440.19,25,10,0.7619,2,1,34.19,Standard
5562,Denver,Bicycle,12,424,57,325,4.53,12076.0,25,7,0.75,3,0,32.93,Standard
5658,Chicago,Bicycle,1,128,37,566,3.73,9855.27,30,6,0.8966,1,0,38.02,Standard
6708,Austin,Car,1,386,49,1795,4.49,20047.33,28,15,0.84,2,2,29.18,Gold
5403,Denver,Car,11,322,24,1137,4.14,10816.39,29,4,0.5909,6,1,,Standard
5103,Denver,Car,8,476,61,375,4.19,13366.31,26,15,0.9565,1,2,32.13,Gold
6052,Seattle,Scooter,9,411,24,1664,4.49,18818.2,23,14,0.8571,1,2,31.54,Gold
7466,Austin,Bicycle,9,592,63,1217,4.39,15846.83,30,18,0.9231,2,1,30.48,Gold
5396,Austin,Bicycle,4,456,58,628,4.37,12699.77,26,10,0.875,2,1,29.65,Standard
5755,Boston,Scooter,7,425,32,1657,4.92,20234.1,31,20,1.0,2,1,26.51,Gold
6766,Chicago,E-bike,9,43,57,1785,4.94,20975.45,26,20,0.9167,0,0,,Gold
6324,Seattle,Scooter,7,78,30,1552,4.71,20594.49,27,20,0.9091,4,1,27.29,Gold
6011,Denver,Scooter,3,290,20,1745,4.11,15782.84,21,4,0.7222,0,2,35.76,Standard
5591,Denver,Walking,11,493,30,248,3.88,9191.76,26,8,0.8571,4,3,34.3,Standard
7018,Austin,Car,9,137,37,1542,4.03,13367.05,27,7,0.7,3,3,,Standard
5775,Chicago,Car,12,583,24,1096,4.41,14708.43,30,9,1.0,4,2,,Standard
6795,Chicago,Bicycle,5,142,44,437,3.82,10260.41,35,4,0.6154,7,4,35.43,Standard
7448,Chicago,Car,2,448,27,379,4.02,10990.54,32,9,0.88,3,0,32.42,Standard
5629,Denver,E-bike,7,463,39,30,3.87,7152.68,31,4,0.5652,4,4,35.93,Standard
5634,Boston,Bicycle,7,186,45,231,4.64,13195.74,34,18,0.7353,0,0,30.47,Gold
5049,Chicago,E-bike,4,317,56,872,4.21,12557.69,27,2,0.7647,3,2,35.63,Standard
5704,Boston,Bicycle,1,171,51,1390,4.06,17219.73,29,4,1.0,5,1,30.96,Standard
6323,Austin,E-bike,6,458,40,1464,4.16,15442.22,20,6,0.7143,2,1,31.74,Standard
5814,Chicago,Car,11,210,57,1222,4.47,17175.59,35,12,0.9615,5,1,30.3,Gold
5469,Austin,Bicycle,10,173,58,1306,3.72,9985.24,26,1,0.65,3,1,40.78,Standard
5891,Seattle,E-bike,7,82,44,153,5.0,14166.55,34,23,0.8788,0,0,26.71,Gold
5759,Boston,Car,12,322,24,286,3.57,7061.79,18,1,0.8125,1,3,36.44,Standard
6621,Chicago,Bicycle,3,522,39,1555,4.42,18785.3,18,8,1.0,3,1,33.25,Gold
6869,Chicago,Bicycle,6,366,32,1310,4.36,17584.24,30,11,0.7778,3,2,,Gold
6202,Chicago,Scooter,6,557,30,942,4.99,17185.55,29,25,0.8929,1,0,27.76,Gold
6758,Seattle,Scooter,7,155,32,161,4.48,11964.98,31,9,0.875,3,0,31.85,Gold
7194,Seattle,Bicycle,6,683,41,662,4.59,12669.91,28,8,0.8889,1,1,30.88,Gold
6203,Seattle,E-bike,10,396,41,486,4.6,15548.28,28,14,0.92,1,2,28.76,Gold
5548,Chicago,Scooter,8,80,19,1523,4.21,15991.34,20,5,0.9286,5,0,34.86,Standard
5072,Chicago,Scooter,12,49,39,1663,4.21,15467.84,30,5,0.6957,3,3,35.37,Standard
5590,Boston,E-bike,7,84,53,886,4.06,12850.59,27,6,0.8261,2,5,37.27,Standard
6171,Seattle,E-bike,4,164,44,277,3.72,5245.07,32,1,0.6522,4,3,37.85,Standard
5187,Boston,Bicycle,8,232,61,1127,4.48,18762.43,40,18,0.9394,5,1,29.04,Gold
5105,Denver,E-bike,4,10,34,904,3.94,11147.68,37,5,0.8929,6,3,34.8,Standard
5742,Austin,Scooter,2,343,27,475,4.29,12035.83,28,11,0.6296,0,0,32.47,Standard
6400,Austin,Scooter,8,440,20,277,4.28,13195.37,21,7,0.7778,1,2,33.82,Standard
5807,Seattle,Car,10,617,59,371,4.53,9914.36,20,4,0.8947,0,2,31.1,Standard
6936,Seattle,Walking,12,483,33,1149,4.5,13862.0,28,14,0.7778,1,4,35.06,Standard
5793,Boston,Scooter,7,78,30,1741,5.0,22032.21,31,26,1.0,2,0,25.83,Gold
7452,Denver,Scooter,12,610,22,840,3.99,11432.56,24,7,0.7273,1,2,36.66,Standard
5910,Seattle,E-bike,4,617,55,1669,4.13,16849.41,35,12,0.8182,9,0,34.95,Standard
5054,Austin,Car,4,118,34,1571,5.0,22797.38,27,23,1.0,1,0,25.92,Gold
5547,Seattle,Car,11,431,29,1591,3.71,11775.14,21,1,0.6471,2,1,36.35,Standard
5467,Denver,E-bike,11,125,61,153,4.75,15412.12,24,18,0.9545,1,0,23.87,Gold
7216,Chicago,E-bike,12,72,37,843,4.32,12659.54,22,9,0.8421,2,2,31.99,Standard
6671,Seattle,E-bike,9,293,60,943,4.46,13048.02,21,2,0.7333,4,2,34.13,Standard
5734,Austin,Car,7,447,44,998,4.1,11728.92,26,5,0.6316,4,1,36.04,Standard
6735,Austin,Car,10,288,21,1396,3.83,10235.93,35,3,0.7037,5,4,,Standard
5907,Chicago,Car,12,246,61,1212,4.21,13424.64,21,1,0.4615,2,1,36.86,Standard
6299,Chicago,Scooter,8,96,58,349,4.38,11615.89,19,5,0.8,1,0,35.84,Standard
5361,Boston,E-bike,9,380,53,1316,4.29,17190.79,30,13,0.8,4,2,35.06,Standard
6649,Austin,Car,9,288,43,459,3.76,8324.2,37,3,0.6667,8,2,35.16,Standard
5765,Chicago,E-bike,10,254,53,971,4.49,13255.11,17,8,0.8667,2,0,31.06,Standard
5040,Seattle,Car,11,658,24,1689,4.73,22678.06,35,26,0.9706,1,1,28.0,Gold
6918,Boston,Car,8,412,40,208,5.0,16370.3,27,21,1.0,2,2,27.3,Gold
6105,Austin,Bicycle,4,337,59,448,4.56,13365.58,36,18,0.8929,5,0,30.41,Gold
5833,Denver,Car,3,160,32,928,4.42,12250.01,30,6,0.7143,5,1,,Standard
6695,Austin,Car,9,361,54,1088,4.82,17365.45,23,16,1.0,0,1,27.84,Gold
5602,Austin,Bicycle,8,463,18,665,4.8,13011.05,23,10,0.875,4,0,31.2,Gold
5789,Seattle,Bicycle,1,378,32,223,4.39,12497.77,21,12,0.7895,1,2,30.34,Gold
6292,Seattle,Bicycle,1,318,36,272,3.9,5724.41,34,1,0.68,7,3,39.4,Standard
7127,Chicago,Scooter,7,695,32,1682,3.66,14774.1,28,7,0.7727,5,6,31.98,Standard
7186,Boston,E-bike,12,18,62,1378,4.26,15380.77,31,10,0.7778,4,3,32.23,Standard
5938,Denver,Car,12,582,37,1632,4.65,20978.91,33,22,0.9667,1,2,28.6,Gold
5328,Boston,Car,3,427,46,1352,4.81,17881.84,21,14,0.95,0,1,30.44,Gold
6474,Seattle,Scooter,1,515,31,1635,4.11,17152.5,26,13,0.913,1,0,31.93,Gold
6787,Boston,Walking,1,524,61,1551,4.82,16926.11,25,14,0.7368,4,1,25.54,Gold
7215,Denver,E-bike,2,81,22,31,4.92,13837.4,27,19,0.88,1,0,29.5,Gold
7305,Austin,Bicycle,4,621,37,1021,3.77,11461.38,25,7,0.6818,1,3,32.69,Standard
5487,Denver,Car,3,626,39,400,4.36,12275.32,20,6,0.9412,1,3,30.94,Gold
7489,Seattle,E-bike,1,418,19,678,4.19,11814.85,29,8,0.7692,1,0,,Standard
6375,Boston,Bicycle,11,620,54,764,4.07,15552.99,30,10,0.8846,3,1,32.76,Gold
5101,Denver,E-bike,9,658,24,1412,4.18,14033.15,36,11,0.7742,3,3,33.48,Standard
6646,Chicago,E-bike,2,210,54,633,4.05,12389.92,33,13,0.8889,6,1,33.58,Standard
5982,Austin,Bicycle,12,162,54,224,3.51,6204.05,19,0,0.75,3,2,38.77,Standard
5453,Denver,E-bike,12,292,32,1274,5.0,19367.57,22,20,1.0,1,2,,Gold
7076,Austin,Bicycle,7,536,30,636,3.5,4663.75,27,2,0.5,5,1,40.49,Standard
5014,Austin,E-bike,2,462,36,70,3.9,9352.31,26,3,0.8889,4,3,36.28,Standard
7053,Seattle,E-bike,3,366,29,384,4.93,15427.39,36,20,0.9062,1,2,29.76,Gold
6057,Denver,Car,7,448,62,31,3.98,9438.38,24,3,0.8095,3,1,33.59,Standard
6991,Austin,Car,5,17,21,434,4.2,13171.83,25,11,0.7727,3,4,29.21,Standard
6554,Seattle,Scooter,1,510,28,1597,4.62,20510.24,26,20,0.9583,2,0,29.71,Gold
7281,Boston,E-bike,5,629,44,556,4.37,11812.62,29,10,0.8,2,2,35.77,Standard
7107,Austin,E-bike,12,83,51,706,4.05,14209.46,34,9,0.8966,1,1,32.62,Standard
6531,Seattle,E-bike,10,578,57,1243,4.07,12068.9,30,6,0.72,3,8,36.75,Standard
5718,Austin,Car,8,208,51,1784,4.4,18766.47,32,8,0.8966,3,5,33.28,Standard
5523,Boston,E-bike,9,166,22,1762,4.4,15606.95,39,11,0.7222,1,2,,Standard
6873,Denver,Scooter,7,493,53,1511,3.95,14641.53,34,3,0.6,7,1,35.22,Standard
6403,Boston,Car,7,360,41,1007,4.49,15535.83,30,16,0.8,4,1,30.88,Gold
6570,Denver,E-bike,7,188,27,830,4.0,9963.91,31,0,0.7,8,5,39.42,Standard
6713,Seattle,E-bike,1,286,25,1668,3.98,14980.12,26,7,0.6818,3,1,,Standard
7109,Chicago,E-bike,4,92,53,1373,4.45,16399.53,44,18,0.7436,4,2,35.71,Standard
6650,Seattle,Car,2,198,28,1030,3.73,8693.57,19,1,0.6923,4,2,35.1,Standard
6231,Boston,E-bike,5,287,63,1224,4.74,19492.34,31,21,0.9655,2,2,27.88,Gold
5258,Seattle,Scooter,5,10,58,1699,4.56,17182.04,22,7,0.8235,4,2,30.32,Standard
6072,Boston,Car,4,319,24,1279,4.05,13998.08,26,8,0.7826,2,2,31.91,Standard
6143,Seattle,Car,2,615,21,1746,4.12,17177.31,26,9,0.7619,3,1,35.2,Standard
5143,Seattle,E-bike,5,4,18,1780,3.8,14558.05,28,4,0.7273,4,1,35.7,Standard
5909,Austin,Bicycle,2,631,48,1735,4.03,17219.07,24,6,0.8462,8,0,,Standard
5762,Denver,Bicycle,4,22,49,490,3.95,10549.41,38,6,0.7241,6,4,36.26,Standard
5318,Chicago,E-bike,5,323,30,143,4.64,10486.03,23,12,0.8421,3,2,27.73,Gold
5513,Boston,Car,11,674,48,656,3.91,9525.01,28,1,0.5556,6,2,40.24,Standard
5302,Seattle,E-bike,10,268,41,809,4.56,13007.74,18,4,0.8,2,2,31.4,Standard
6533,Denver,Walking,1,548,41,707,4.3,12932.64,20,7,0.6667,0,3,32.19,Standard
5075,Austin,E-bike,2,12,20,665,4.81,13400.91,34,22,0.9677,3,1,29.85,Gold
5894,Boston,Bicycle,9,425,30,83,3.67,4302.05,25,0,0.6429,6,1,42.59,Standard
5055,Denver,Scooter,5,541,19,857,4.07,11977.28,38,4,0.75,8,1,36.92,Standard
6149,Chicago,Car,9,520,29,761,3.94,11460.59,21,4,0.8667,3,0,36.31,Standard
6549,Chicago,Car,1,667,43,707,5.0,19009.64,27,21,1.0,3,0,28.83,Gold
5968,Denver,Bicycle,2,84,28,629,3.75,10803.37,35,1,0.4815,5,5,36.9,Standard
6569,Denver,E-bike,12,298,23,902,4.52,15757.21,32,23,0.8387,1,1,29.01,Gold
6871,Boston,Bicycle,2,401,30,1747,4.09,16617.74,22,5,0.8235,4,1,33.09,Standard
6399,Austin,E-bike,5,613,63,1454,4.39,15727.35,25,15,0.9583,1,1,31.41,Gold
6929,Chicago,Scooter,5,181,61,1753,4.61,17697.78,25,12,0.75,4,2,30.46,Gold
6539,Austin,Walking,9,453,23,1036,4.21,15331.81,37,13,0.9062,4,4,32.87,Standard
7008,Seattle,Scooter,11,171,18,952,4.53,16401.04,18,8,0.8571,1,0,29.06,Gold
5263,Chicago,Car,4,9,28,199,4.55,9123.92,20,7,0.8667,2,2,33.49,Standard
6957,Austin,Car,7,50,50,641,3.84,6886.74,34,1,0.75,7,1,37.26,Standard
5824,Denver,Car,12,101,42,1562,4.44,14581.56,24,4,0.5333,6,4,33.54,Standard
7038,Chicago,E-bike,11,410,42,141,3.74,5375.93,20,0,0.5,4,4,37.34,Standard
7285,Seattle,Walking,12,235,48,504,4.8,11966.2,27,14,0.6667,1,1,31.56,Gold
7079,Denver,Car,1,634,23,1728,4.77,21147.62,30,21,0.8846,2,1,29.33,Gold
6796,Denver,Walking,6,379,24,1653,3.87,17730.81,23,3,0.9444,5,4,,Standard
5023,Denver,Bicycle,12,188,48,944,4.83,15770.95,28,19,0.913,0,1,30.57,Gold
5656,Austin,Car,2,424,51,179,4.45,10656.7,29,9,0.84,4,3,33.74,Standard
5627,Chicago,Car,11,453,52,457,4.14,11482.91,27,11,0.8261,3,1,30.04,Standard
5871,Boston,Scooter,2,587,22,1082,3.75,10834.63,37,4,0.7931,5,2,35.78,Standard
5374,Denver,Car,11,137,44,1506,4.35,14308.17,24,8,0.7895,3,3,34.11,Standard
6872,Boston,Car,12,410,49,1131,4.53,15825.63,26,9,0.7826,2,5,30.82,Gold
5274,Denver,E-bike,7,112,46,1097,4.49,12899.14,29,7,0.7083,3,3,32.55,Standard
6327,Austin,Car,4,246,57,1656,4.57,17182.12,21,5,0.8333,1,1,32.08,Standard
6247,Austin,Car,7,446,62,124,4.38,12603.92,22,6,0.9444,1,3,,Gold
7178,Boston,E-bike,9,62,40,51,4.38,10387.52,18,10,0.8,2,1,32.49,Standard
7394,Seattle,Scooter,5,495,61,1728,4.55,19927.27,29,11,0.72,3,2,31.66,Gold
6044,Austin,Bicycle,10,272,36,215,4.51,10860.39,29,15,0.8846,3,8,30.26,Gold
7039,Boston,E-bike,2,371,48,1087,4.34,14315.58,26,9,0.75,1,2,33.72,Standard
7299,Austin,E-bike,9,10,43,105,4.2,6653.22,31,4,0.6923,2,1,35.85,Standard
5858,Denver,E-bike,8,118,39,314,3.84,9109.3,30,4,0.7143,6,2,38.73,Standard
