,courier_id,city,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,number_of_cancellations,number_of_complaints,avg_delivery_minutes,courier_tier,vehicle_type_Car,vehicle_type_Bicycle,vehicle_type_Walking,vehicle_type_E-bike,vehicle_type_Scooter
1246,6313,1.0,4,687,34,1486,4.81,0.5982,27,9,0.88,2,4,32.56,0,1,0,0,0,0
1247,6541,4.0,3,46,31,1181,4.03,0.4490,28,2,0.55,2,3,36.83,0,0,0,0,0,1
1248,7108,1.0,4,634,27,1464,4.24,0.6636,35,18,0.8966,2,1,31.91,1,0,0,0,1,0
1249,5563,4.0,10,330,24,915,4.54,0.6144,25,11,0.95,1,0,31.18,1,0,0,0,0,1
1250,6329,2.0,2,441,38,1740,4.59,0.7871,26,18,0.9167,1,0,30.21,1,0,0,0,1,0
1251,6827,0.0,9,31,54,1541,3.94,0.5947,19,2,0.7143,3,2,31.74,0,0,1,0,0,0
1252,5701,2.0,3,377,24,321,4.67,0.4627,35,16,0.9032,3,5,29.93,1,1,0,0,0,0
1253,5461,0.0,3,574,31,1545,4.54,0.6358,25,11,0.9091,3,4,30.91,1,0,1,0,0,0
1254,5202,1.0,3,340,43,44,4.14,0.3265,27,5,0.76,1,2,34.66,0,0,0,0,1,0
1255,6821,2.0,8,325,50,731,4.17,0.4686,28,7,0.7273,3,2,32.84,0,0,0,1,0,0
1256,5424,1.0,5,599,48,1209,4.64,0.5928,33,13,0.9333,1,3,30.96,1,0,0,0,1,0
1257,5192,1.0,12,191,60,1582,3.72,0.4410,28,2,0.5625,7,0,32.84,0,0,0,0,0,1
1258,6197,1.0,9,358,30,910,4.77,0.6148,27,11,1.0,5,1,31.69,1,0,1,0,0,0
1259,6090,2.0,8,661,24,70,4.58,0.3700,20,6,0.75,3,0,32.8,0,0,0,1,0,0
1260,5519,2.0,7,408,35,1131,4.67,0.5871,25,13,0.9091,1,1,30.59,1,0,0,0,0,1
1261,6754,1.0,1,455,62,95,3.96,0.2840,39,3,0.7586,6,1,36.82,0,0,0,0,0,1
1262,5943,1.0,10,642,49,493,3.94,0.2481,23,2,0.7778,3,3,39.71,0,0,0,0,1,0
1263,6277,0.0,8,460,62,298,4.49,0.4046,19,5,0.75,0,1,33.79,0,1,0,0,0,0
1264,6604,4.0,8,682,52,1590,4.28,0.6182,23,7,0.7059,3,0,33.1,0,0,0,0,0,1
1265,5384,1.0,5,45,57,983,4.19,0.6560,33,17,0.9355,1,0,32.84,1,0,0,0,0,1
1266,5558,4.0,3,495,25,447,3.94,0.2122,36,4,0.75,5,2,38.16,0,0,0,0,1,0
1267,7457,1.0,5,487,48,310,3.89,0.2822,30,10,0.5417,1,0,35.33,0,0,0,0,0,1
1268,5428,3.0,8,361,35,1791,5.0,0.7790,35,18,0.931,3,1,29.84,1,0,0,0,1,0
1269,7326,3.0,11,239,18,271,3.96,0.2560,26,2,0.8,3,3,37.79,0,0,0,0,1,0
1270,5425,2.0,11,512,18,629,4.63,0.5877,29,16,0.8889,1,0,29.04,1,1,0,0,0,0
1271,7380,1.0,10,484,48,813,3.94,0.5333,28,6,0.9167,4,1,33.22,0,0,0,0,0,1
1272,7086,1.0,1,282,28,1378,4.4,0.7018,26,16,0.8696,2,1,29.46,1,0,0,0,1,0
1273,6743,2.0,2,253,28,958,4.2,0.5872,26,13,0.9091,4,2,30.65,1,0,1,0,0,0
1274,5595,3.0,6,103,56,276,4.24,0.3734,26,10,0.75,0,1,33.19,0,1,0,0,0,0
1275,7387,3.0,12,413,39,172,3.79,0.2461,24,3,0.7647,1,5,39.15,0,0,0,0,0,1
1276,6229,3.0,3,304,45,303,4.61,0.4760,28,18,0.9259,0,2,30.35,1,0,0,1,0,0
1277,7272,0.0,4,376,46,216,4.74,0.4440,34,11,0.7143,4,3,32.73,0,0,1,0,0,0
1278,5497,4.0,12,604,41,1587,3.84,0.4464,31,0,0.5926,1,3,36.27,0,0,1,0,0,0
1279,6069,4.0,4,57,61,1385,3.97,0.4295,26,3,0.5556,7,4,36.24,0,0,0,0,0,1
1280,6996,2.0,2,46,53,297,3.49,0.1609,16,0,0.4,3,1,40.74,0,0,0,0,0,1
1281,5162,4.0,11,145,42,1054,3.86,0.2804,22,4,0.7059,3,3,36.11,0,0,0,0,1,0
1282,7084,1.0,10,668,54,117,3.59,0.2226,32,3,0.6667,3,4,37.37,0,1,0,0,0,0
1283,5727,3.0,4,554,52,212,4.4,0.3425,30,10,0.8846,2,0,32.8,0,1,0,0,0,0
1284,6783,2.0,11,172,29,544,4.88,0.5755,32,22,0.88,3,2,27.36,1,0,0,0,1,0
1285,6049,2.0,5,496,31,182,4.5,0.4263,31,11,0.875,6,3,31.8,0,0,0,0,1,0
1286,7040,2.0,12,114,39,1513,4.94,0.8498,24,18,0.9565,0,0,32.84,1,1,0,0,0,0
1287,6431,1.0,2,27,47,1497,4.19,0.5474,21,7,0.9048,0,2,37.08,0,0,0,0,1,0
1288,5974,4.0,4,59,27,954,4.64,0.6164,29,12,0.9231,2,2,29.22,1,0,0,0,1,0
1289,5245,3.0,2,361,57,317,3.88,0.2652,27,4,0.7143,5,4,35.14,0,1,0,0,0,0
1290,6782,2.0,2,490,50,1767,4.66,0.7551,26,12,0.8696,3,1,29.63,1,0,1,0,0,0
1291,5763,2.0,4,560,50,1038,4.22,0.4601,26,5,0.7,3,4,35.86,0,0,1,0,0,0
1292,5280,4.0,5,99,52,667,3.96,0.2240,21,1,0.6471,0,0,38.38,0,1,0,0,0,0
1293,7188,1.0,8,626,58,280,4.66,0.5541,31,15,0.8,3,1,28.5,1,0,1,0,0,0
1294,5253,1.0,1,298,56,1318,4.37,0.5316,22,12,0.6842,2,1,32.56,0,0,1,0,0,0
1295,5549,0.0,2,190,41,1417,4.0,0.4653,20,2,0.8,2,1,32.84,0,1,0,0,0,0
1296,6456,0.0,1,636,46,128,3.85,0.2588,30,6,0.7391,5,4,35.81,0,0,1,0,0,0
1297,7228,2.0,9,410,24,1022,4.68,0.5477,32,15,0.92,5,2,30.54,1,0,0,1,0,0
1298,7335,1.0,12,336,18,578,4.74,0.5459,16,9,0.7333,0,2,32.84,1,0,0,0,0,1
1299,7094,0.0,8,675,42,75,4.03,0.3756,22,7,0.7059,3,1,34.0,0,0,0,0,0,1
1300,6383,3.0,9,694,26,692,3.81,0.3272,26,3,0.8182,3,4,36.44,0,0,0,0,0,1
1301,5393,4.0,10,514,24,852,4.21,0.4486,41,10,0.8,3,1,34.61,0,0,1,0,0,0
1302,7166,3.0,11,386,56,1716,4.65,0.8118,41,29,0.9744,1,2,29.08,1,1,0,0,0,0
1303,5386,2.0,12,131,57,1034,4.65,0.5872,37,24,0.8824,1,2,32.65,1,0,0,0,0,1
1304,6953,2.0,5,151,41,708,4.21,0.2324,43,5,0.6667,9,3,33.02,0,1,0,0,0,0
1305,5771,4.0,4,146,51,782,4.51,0.5758,30,17,0.84,2,1,29.12,1,1,0,0,0,0
1306,5828,2.0,4,155,18,959,4.55,0.5470,28,15,0.9167,1,0,33.46,1,0,0,1,0,0
1307,5181,0.0,7,375,31,1469,4.02,0.4834,21,2,0.7059,3,1,34.59,0,0,0,1,0,0
1308,6651,4.0,12,161,26,1757,4.07,0.6027,31,7,0.8077,3,1,33.56,0,0,0,0,0,1
1309,7441,0.0,5,527,28,1257,4.47,0.6218,25,9,0.913,1,2,32.28,1,0,0,0,0,1
1310,7444,1.0,2,125,40,953,4.28,0.4792,26,9,0.8571,3,2,34.55,0,1,0,0,0,0
1311,6116,2.0,2,298,40,539,3.32,0.1377,31,1,0.68,2,6,42.54,0,0,0,0,1,0
1312,6481,1.0,6,148,56,746,4.48,0.6931,28,23,0.9259,1,1,27.99,1,0,0,0,0,1
1313,5419,4.0,3,673,25,428,4.54,0.4857,26,9,0.9048,4,1,30.89,1,0,1,0,0,0
1314,7350,3.0,10,140,53,296,4.3,0.4566,14,10,0.8462,0,0,32.84,1,0,0,0,0,1
1315,5584,1.0,10,516,31,103,4.5,0.4237,28,13,0.8,2,1,31.52,1,0,0,0,1,0
1316,6002,1.0,4,163,62,383,4.54,0.4189,38,10,0.8621,4,3,32.47,0,0,0,1,0,0
1317,6469,1.0,9,35,32,1741,4.03,0.7363,29,8,1.0,1,1,35.76,0,0,0,0,1,0
1318,6308,0.0,1,323,24,865,4.8,0.6136,34,16,0.8519,4,0,31.6,1,1,0,0,0,0
1319,6318,2.0,12,541,50,1770,4.82,0.7988,29,17,0.9615,3,0,29.88,1,0,0,0,0,1
1320,5985,0.0,5,535,38,111,4.35,0.4654,22,13,0.8947,1,0,28.96,1,1,0,0,0,0
1321,5572,3.0,12,406,44,1517,4.28,0.6378,29,14,0.9091,4,2,33.34,1,1,0,0,0,0
1322,7167,0.0,5,4,61,463,4.28,0.3136,33,5,0.6296,1,1,35.59,0,0,0,0,0,1
1323,5740,4.0,11,404,26,353,4.13,0.3675,30,7,0.5909,6,2,32.14,0,0,0,0,1,0
1324,5277,4.0,8,431,20,753,4.08,0.3625,25,4,0.7143,3,1,34.12,0,0,0,1,0,0
1325,5550,2.0,9,130,34,299,4.41,0.3625,29,9,0.84,2,2,34.28,0,1,0,0,0,0
1326,5589,3.0,11,125,54,1214,4.1,0.4444,24,0,0.625,3,1,32.84,0,1,0,0,0,0
1327,6015,2.0,12,120,51,203,3.98,0.3282,35,3,0.7273,7,2,36.98,0,0,0,0,1,0
1328,5291,3.0,6,374,44,938,4.44,0.4832,32,11,0.8,6,0,31.88,1,0,0,0,1,0
1329,7054,2.0,2,450,38,1069,4.4,0.5384,30,8,0.9167,4,1,33.62,0,1,0,0,0,0
1330,5596,0.0,7,73,49,373,3.85,0.3870,29,4,0.6667,2,3,35.94,0,0,1,0,0,0
1331,5377,3.0,5,142,25,341,4.15,0.4058,16,8,0.7692,3,1,31.22,0,0,1,0,0,0
1332,6709,2.0,10,299,32,683,4.38,0.2960,29,1,0.7273,3,4,35.47,0,0,0,0,1,0
1333,6545,0.0,2,130,48,700,4.55,0.5749,36,23,0.9412,1,1,29.19,1,1,0,0,0,0
1334,6055,1.0,12,382,44,921,4.33,0.5011,29,3,0.7083,3,5,32.84,0,1,0,0,0,0
1335,6398,0.0,8,608,43,765,4.38,0.5499,30,18,0.7917,2,2,31.85,1,0,0,0,1,0
1336,5666,2.0,1,626,42,1299,4.66,0.6857,27,11,1.0,4,0,27.4,1,1,0,0,0,0
1337,7433,0.0,9,658,23,231,4.5,0.4686,23,7,0.8421,3,0,31.86,1,0,1,0,0,0
1338,7283,3.0,12,300,19,1324,5.0,0.6521,25,15,0.9565,0,0,25.93,1,0,0,0,1,0
1339,7221,0.0,2,579,46,988,4.41,0.5069,24,7,0.85,3,0,35.04,0,1,0,0,0,0
1340,5079,0.0,7,477,23,1203,4.19,0.3803,19,4,0.6429,3,2,39.25,0,0,1,0,0,0
1341,6707,0.0,3,286,35,1473,4.1,0.4160,29,3,0.8182,4,4,36.49,0,0,0,0,0,1
1342,6635,3.0,2,592,30,848,3.87,0.2860,31,4,0.6957,3,2,32.84,0,0,1,0,0,0
1343,7182,4.0,10,385,43,1145,3.81,0.4006,20,2,0.6154,3,0,35.92,0,0,1,0,0,0
1344,5298,4.0,7,133,33,1660,4.43,0.5751,27,5,0.8261,2,2,32.84,0,0,1,0,0,0
1345,5915,1.0,1,651,34,1275,4.22,0.5592,24,10,0.7778,2,1,32.02,1,0,1,0,0,0
1346,7389,3.0,1,425,37,222,4.34,0.3862,38,13,0.7931,6,1,34.19,1,0,0,0,1,0
1347,5967,0.0,4,454,19,1744,4.69,0.6153,30,15,0.8261,3,1,32.46,0,0,0,1,0,0
1348,5222,0.0,7,551,52,1604,3.71,0.5056,35,7,0.5,3,2,36.4,0,0,1,0,0,0
1349,7470,3.0,4,495,19,859,4.08,0.4742,29,10,0.8696,5,1,34.33,0,0,0,0,1,0
1350,6701,0.0,2,47,30,212,4.93,0.6521,25,17,1.0,2,0,26.6,1,0,0,0,0,1
1351,5892,4.0,4,20,19,660,3.82,0.4416,27,3,0.6818,3,4,35.09,0,0,0,1,0,0
1352,7324,1.0,10,664,62,1182,4.3,0.4689,37,7,0.7586,4,2,32.19,0,0,0,0,1,0
1353,6355,2.0,1,302,57,1639,4.8,0.7341,25,8,0.8261,2,2,33.54,1,0,0,0,1,0
1354,6168,0.0,11,386,43,165,4.54,0.4349,28,17,0.8462,0,2,30.32,1,0,0,0,0,1
1355,7146,0.0,12,344,47,155,4.37,0.3509,33,9,0.7391,7,2,33.03,0,1,0,0,0,0
1356,6792,1.0,6,92,50,1668,4.68,0.7556,29,18,0.9565,3,0,26.01,1,1,0,0,0,0
1357,6320,2.0,6,149,62,866,4.78,0.6865,26,21,0.9583,1,0,26.87,1,0,0,1,0,0
1358,6179,3.0,8,55,45,452,4.44,0.4177,26,4,0.8889,5,0,31.62,0,0,0,0,0,1
1359,6731,1.0,8,693,21,1743,4.36,0.7263,24,11,0.8571,2,1,32.84,1,0,0,0,0,1
1360,6522,1.0,2,476,36,856,4.49,0.5766,24,11,0.8,2,4,28.49,1,1,0,0,0,0
1361,7482,1.0,10,589,35,113,4.47,0.3454,28,8,0.7143,5,0,32.84,0,0,0,1,0,0
1362,6158,3.0,12,193,39,1355,3.97,0.6385,34,9,0.6667,3,2,38.25,0,1,0,0,0,0
1363,6791,4.0,8,201,18,1488,3.96,0.4631,29,2,0.7826,6,1,36.31,0,1,0,0,0,0
1364,7013,4.0,5,72,56,329,3.92,0.3053,25,6,0.75,2,2,36.94,0,0,0,0,1,0
1365,5295,1.0,7,648,47,1629,4.26,0.6529,29,6,0.8846,3,2,30.78,1,0,0,0,0,1
1366,6852,2.0,1,385,55,1539,4.75,0.6738,28,16,0.7917,2,0,31.72,1,1,0,0,0,0
1367,5783,0.0,4,616,46,1533,4.68,0.7760,26,16,0.913,2,1,25.7,1,0,0,0,1,0
1368,5743,2.0,9,18,44,799,4.09,0.4533,24,4,0.7,3,0,32.66,0,0,0,0,0,1
1369,5327,4.0,12,636,48,602,4.41,0.4481,32,8,0.913,3,0,32.13,0,1,0,0,0,0
1370,5766,2.0,3,398,38,1717,4.9,0.7921,27,20,1.0,0,0,32.84,1,0,0,0,1,0
1371,6905,0.0,9,638,49,583,4.91,0.5745,35,18,0.963,3,2,29.02,1,1,0,0,0,0
1372,7197,4.0,4,296,46,171,4.31,0.3649,25,9,0.7391,1,1,33.14,0,0,0,0,1,0
1373,6994,1.0,12,667,36,469,4.44,0.4800,30,5,0.8846,3,5,33.27,0,0,0,0,1,0
1374,7254,2.0,9,431,24,1637,4.53,0.8194,25,11,0.9,3,1,28.4,1,0,0,0,0,1
1375,6468,3.0,5,89,60,1572,4.33,0.6774,25,15,0.913,1,0,32.48,1,0,1,0,0,0
1376,7239,3.0,9,286,43,838,4.36,0.5329,20,3,0.8125,2,4,30.68,0,0,1,0,0,0
1377,5788,4.0,4,512,36,1046,4.57,0.6364,39,17,0.9062,6,5,31.53,1,0,0,0,1,0
1378,5155,2.0,10,557,52,536,4.81,0.5401,32,15,0.9062,0,2,32.84,1,0,1,0,0,0
1379,6515,0.0,5,87,31,1052,4.75,0.6090,28,13,0.84,0,3,32.11,0,0,1,0,0,0
1380,5863,3.0,12,63,62,1143,4.46,0.6693,31,18,0.8276,1,3,29.94,1,0,0,0,0,1
1381,6689,4.0,3,73,37,1603,4.37,0.6617,36,16,0.8667,4,1,30.83,1,1,0,0,0,0
1382,6081,0.0,5,610,52,1317,4.27,0.5314,22,4,0.7222,1,2,35.36,0,0,1,0,0,0
1383,7362,4.0,8,666,46,968,4.06,0.3065,35,2,0.5,6,5,32.84,0,1,0,0,0,0
1384,5121,0.0,11,460,38,780,4.83,0.6795,21,14,1.0,3,0,26.84,1,0,1,0,0,0
1385,6874,0.0,9,237,20,919,4.35,0.5600,33,13,0.8148,5,1,28.99,0,1,0,0,0,0
1386,5611,0.0,8,624,34,274,4.35,0.4362,28,10,0.875,3,1,29.88,1,0,0,0,1,0
1387,7485,4.0,7,72,33,1483,4.27,0.5766,32,7,0.8519,5,1,33.09,0,0,0,0,0,1
1388,6623,4.0,5,234,29,1312,4.67,0.6033,36,16,0.96,6,0,28.9,1,0,0,0,1,0
1389,6765,3.0,12,232,28,1693,4.01,0.5774,29,5,0.6667,4,4,34.83,0,0,0,0,1,0
1390,5873,0.0,6,452,33,1205,5.0,0.6597,27,15,1.0,1,0,28.62,1,0,1,0,0,0
1391,6288,2.0,10,523,46,660,3.61,0.2454,31,2,0.7143,6,4,38.16,0,1,0,0,0,0
1392,6251,4.0,10,35,57,1665,4.14,0.5208,21,3,0.7895,2,0,34.4,0,1,0,0,0,0
1393,7147,2.0,3,538,45,107,4.18,0.3226,27,5,0.8571,5,2,34.12,0,1,0,0,0,0
1394,5822,1.0,6,568,23,1769,4.97,0.8677,24,18,1.0,1,0,26.57,1,0,0,0,1,0
1395,5851,2.0,11,11,46,538,4.13,0.4273,35,4,0.8621,6,3,36.67,0,0,0,0,0,1
1396,7175,1.0,4,681,19,772,3.35,0.2218,34,2,0.6923,6,4,39.93,0,1,0,0,0,0
1397,5898,0.0,3,39,23,1515,4.29,0.6131,24,10,0.8,1,2,32.31,0,0,0,0,0,1
1398,6954,2.0,11,341,57,1479,3.94,0.5500,24,6,0.9091,0,1,33.87,0,1,0,0,0,0
1399,7289,4.0,7,377,23,1379,4.36,0.6180,31,16,1.0,0,4,32.74,1,0,0,0,1,0
1400,6793,2.0,12,635,26,1182,4.56,0.6228,29,12,0.8462,1,1,32.84,1,0,0,0,1,0
1401,7159,3.0,2,10,22,750,4.94,0.6081,18,12,1.0,0,0,30.81,1,0,0,1,0,0
1402,5772,0.0,6,378,54,1404,4.26,0.6568,20,6,1.0,2,2,29.17,1,1,0,0,0,0
1403,5626,4.0,5,583,27,785,3.86,0.3789,24,4,0.7895,4,4,34.42,0,1,0,0,0,0
1404,6680,4.0,10,111,55,1636,4.68,0.7304,27,16,0.8636,4,4,28.21,1,0,0,0,1,0
1405,6573,2.0,11,189,42,1674,4.7,0.6649,22,10,0.8824,1,2,32.84,1,0,0,0,1,0
1406,5874,4.0,9,370,25,750,4.31,0.5121,22,8,0.8333,3,1,31.03,1,0,1,0,0,0
1407,5016,4.0,3,66,54,1044,4.87,0.5817,24,14,0.8182,1,2,28.04,1,0,0,0,0,1
1408,7460,3.0,2,158,38,1795,3.94,0.5247,31,2,0.7083,5,0,37.44,0,0,0,0,0,1
1409,6636,4.0,2,673,33,318,4.57,0.6045,28,20,1.0,4,0,27.91,1,0,0,0,1,0
1410,6998,4.0,12,449,29,76,3.99,0.2016,22,3,0.6316,1,3,32.84,0,1,0,0,0,0
1411,6898,2.0,3,130,31,246,3.97,0.2591,21,2,0.8125,0,0,33.61,0,0,0,1,0,0
1412,7185,2.0,6,403,26,289,4.52,0.3558,32,9,0.8696,6,3,32.5,0,1,0,0,0,0
1413,5422,3.0,8,257,44,1675,4.51,0.5771,26,10,0.7368,5,2,36.19,0,1,0,0,0,0
1414,6648,1.0,5,434,42,1643,4.76,0.6623,21,11,0.8,0,0,29.37,1,0,1,0,0,0
1415,6757,0.0,3,391,51,488,4.71,0.4938,25,14,0.8696,2,1,30.77,1,0,0,0,0,1
1416,6779,3.0,7,221,54,538,4.2,0.3596,30,9,0.6667,3,2,32.76,0,1,0,0,0,0
1417,6305,4.0,6,546,56,960,4.37,0.5497,30,12,0.9231,2,1,31.21,1,1,0,0,0,0
1418,6133,2.0,10,379,26,816,4.43,0.4957,24,2,0.8333,11,0,35.17,0,0,0,0,1,0
1419,5315,4.0,9,492,61,940,4.28,0.4517,33,10,0.8261,6,3,33.56,0,1,0,0,0,0
1420,7007,3.0,9,485,54,231,4.17,0.4257,18,5,0.7333,2,2,30.74,0,0,0,0,0,1
1421,6532,1.0,4,289,20,469,4.23,0.4129,31,12,0.913,4,7,31.04,1,1,0,0,0,0
1422,5365,2.0,8,560,57,1029,4.25,0.3909,28,5,0.7917,3,3,33.06,0,0,1,0,0,0
1423,5376,4.0,1,307,58,1594,4.08,0.5347,34,5,0.56,7,0,32.55,0,0,0,0,1,0
1424,7261,1.0,7,220,20,761,4.05,0.3077,38,3,0.4615,5,4,35.6,0,0,1,0,0,0
1425,5142,4.0,12,136,43,910,4.54,0.6673,25,15,0.8889,3,0,28.77,1,0,0,0,1,0
1426,5663,0.0,10,276,28,124,3.87,0.1764,27,4,0.913,3,3,36.24,0,0,0,0,0,1
1427,6401,2.0,11,92,35,930,4.25,0.4708,34,10,0.8966,3,6,32.84,0,0,0,0,1,0
1428,7115,1.0,7,410,54,1083,4.04,0.4331,15,2,0.9167,2,0,34.99,0,0,0,1,0,0
1429,5921,3.0,6,659,31,911,4.83,0.4713,34,8,0.8182,6,0,32.19,0,1,0,0,0,0
1430,5372,4.0,8,489,54,1720,4.64,0.7583,26,13,0.8182,4,0,33.44,1,1,0,0,0,0
1431,5110,4.0,9,313,31,1741,4.8,0.7179,27,14,0.8462,1,2,30.01,1,0,1,0,0,0
1432,5933,2.0,4,625,30,1630,4.29,0.6264,28,13,0.84,2,2,32.84,1,0,0,0,1,0
1433,5364,3.0,10,349,43,57,4.25,0.3399,27,9,0.7368,4,0,31.67,0,0,1,0,0,0
1434,5705,4.0,5,194,20,887,4.12,0.4566,26,7,0.9412,8,2,36.21,0,1,0,0,0,0
1435,7208,0.0,7,524,30,1713,4.22,0.5987,26,2,0.7619,1,0,32.3,0,0,0,1,0,0
1436,6506,0.0,10,584,29,1654,4.36,0.7692,33,14,0.9,2,2,31.82,1,1,0,0,0,0
1437,5109,4.0,10,208,40,561,4.48,0.5433,29,16,0.8846,3,0,30.39,1,0,1,0,0,0
1438,5714,1.0,8,133,58,1244,4.06,0.5606,26,4,0.7895,5,1,36.42,0,1,0,0,0,0
1439,6103,0.0,5,485,24,1474,4.17,0.5589,26,9,0.5455,2,1,35.66,0,0,0,0,1,0
1440,6102,3.0,10,171,62,1611,4.24,0.6610,30,9,0.8929,1,6,31.36,1,1,0,0,0,0
1441,5864,3.0,8,529,52,1496,3.91,0.4879,24,2,1.0,3,1,35.49,0,0,1,0,0,0
1442,7017,0.0,7,353,63,1776,4.34,0.6547,29,6,0.8095,4,1,34.19,0,0,0,0,0,1
1443,5568,3.0,8,275,55,608,4.23,0.5339,18,4,0.6923,1,2,31.6,0,0,1,0,0,0
1444,7043,0.0,2,255,49,799,4.15,0.4099,25,7,0.8636,3,1,35.06,0,0,1,0,0,0
1445,5426,0.0,12,449,51,920,4.5,0.5948,27,14,0.9091,1,0,29.99,1,1,0,0,0,0
1446,6974,0.0,6,532,38,86,3.7,0.2201,23,2,0.8125,4,2,35.52,0,1,0,0,0,0
1447,7321,4.0,2,674,33,1278,5.0,0.6522,36,16,0.9286,6,6,29.72,1,0,0,0,0,1
1448,6906,2.0,12,188,53,381,4.55,0.4097,28,7,0.7143,2,1,35.3,0,0,0,0,1,0
1449,6458,0.0,12,697,27,1158,4.32,0.6763,28,14,0.76,1,0,30.61,1,0,0,0,1,0
1450,6643,0.0,8,270,50,628,4.27,0.5186,30,15,0.92,4,0,34.63,1,0,1,0,0,0
1451,7089,2.0,4,600,62,124,4.02,0.2945,17,2,0.8182,3,1,34.78,0,0,1,0,0,0
1452,5124,1.0,5,502,53,852,4.63,0.4817,30,12,0.7826,5,2,33.73,0,0,1,0,0,0
1453,6530,1.0,3,110,44,181,3.98,0.1847,26,5,0.7,4,1,34.54,0,0,1,0,0,0
1454,7435,1.0,7,362,20,1074,4.66,0.7162,35,22,0.9355,3,2,26.99,1,0,0,0,1,0
1455,7295,1.0,10,302,35,856,4.29,0.5684,20,11,0.7059,3,0,30.88,1,0,1,0,0,0
1456,7145,2.0,11,352,46,600,4.53,0.4438,22,7,0.8667,4,3,32.84,0,1,0,0,0,0
1457,5081,2.0,4,459,60,395,3.63,0.2573,25,3,0.7273,2,2,36.7,0,1,0,0,0,0
1458,7223,2.0,4,464,58,1436,4.21,0.5438,27,9,0.7917,1,1,33.32,0,1,0,0,0,0
1459,5212,4.0,2,224,51,763,4.38,0.4955,39,13,0.8125,6,4,29.68,0,0,1,0,0,0
1460,5071,2.0,3,22,31,1086,4.8,0.6931,21,13,1.0,4,0,28.08,1,1,0,0,0,0
1461,6177,0.0,10,490,42,1578,4.67,0.6910,34,14,0.8333,3,2,31.47,1,0,1,0,0,0
1462,6665,1.0,1,322,23,46,4.12,0.3203,35,8,0.6923,5,3,33.47,0,1,0,0,0,0
1463,7493,2.0,2,576,19,837,3.97,0.3200,27,0,0.7778,8,1,32.84,0,1,0,0,0,0
1464,6215,4.0,2,572,44,68,3.83,0.1457,41,4,0.8214,7,3,36.88,0,1,0,0,0,0
1465,7363,3.0,4,513,21,1469,4.32,0.6036,19,6,0.7333,2,0,32.84,0,0,0,0,1,0
1466,5744,2.0,5,209,20,227,4.42,0.3585,33,11,0.8,2,2,31.97,0,0,0,0,1,0
1467,5409,4.0,2,53,31,863,4.56,0.5184,33,13,0.88,5,2,33.42,1,1,0,0,0,0
1468,6417,3.0,1,585,44,738,4.33,0.5155,21,9,0.8947,2,1,34.56,1,0,0,0,1,0
1469,6514,1.0,1,376,60,874,4.13,0.5048,32,11,0.6923,4,2,32.84,0,0,1,0,0,0
1470,6676,4.0,4,610,25,905,4.55,0.5135,36,9,0.7,3,0,31.97,0,1,0,0,0,0
1471,6462,0.0,8,16,27,477,3.95,0.2216,28,2,0.2778,4,1,38.56,0,0,0,0,0,1
1472,6811,4.0,6,364,49,382,4.2,0.3496,25,5,0.9333,6,1,33.77,0,0,0,0,1,0
1473,6527,2.0,2,688,51,613,4.63,0.4176,40,10,0.7429,2,1,33.32,0,1,0,0,0,0
1474,6847,1.0,3,66,58,174,4.85,0.6260,19,13,0.9412,2,0,28.68,1,0,0,0,0,1
1475,6580,1.0,6,126,57,1082,4.18,0.4652,34,8,0.7407,5,3,33.67,0,0,0,1,0,0
1476,6495,2.0,6,657,48,233,4.09,0.2522,17,1,0.8333,2,1,34.76,0,0,1,0,0,0
1477,7430,2.0,8,6,26,1351,4.42,0.6689,20,11,0.8889,1,1,30.32,1,1,0,0,0,0
1478,5170,4.0,9,425,56,1398,4.3,0.5922,35,8,0.8929,4,1,34.16,0,0,0,0,1,0
1479,7224,0.0,7,460,38,1102,5.0,0.7405,26,24,0.9615,0,1,29.18,1,1,0,0,0,0
1480,5183,0.0,3,507,49,258,4.09,0.2889,32,5,0.7037,3,6,36.71,0,0,0,1,0,0
1481,6937,1.0,12,681,23,235,3.93,0.3902,19,6,0.7059,1,3,32.84,0,0,0,0,1,0
1482,5126,3.0,7,173,37,1562,4.4,0.5865,29,11,0.76,3,2,33.26,0,1,0,0,0,0
1483,6326,1.0,7,176,62,909,3.42,0.2468,32,1,0.8261,4,5,40.1,0,1,0,0,0,0
1484,6641,1.0,11,692,50,919,4.64,0.4923,23,7,0.7368,4,3,32.05,1,1,0,0,0,0
1485,5312,1.0,12,478,26,1069,4.26,0.4598,26,12,0.8571,4,0,33.89,0,1,0,0,0,0
1486,6497,4.0,8,582,23,223,4.55,0.4389,25,6,0.8571,2,2,32.01,1,0,0,0,1,0
1487,6291,3.0,10,275,54,729,3.92,0.3474,22,5,0.8667,5,1,32.84,0,0,0,0,1,0
1488,5102,0.0,1,147,26,136,3.9,0.2337,42,7,0.6667,3,4,34.97,0,0,0,0,0,1
1489,5790,3.0,3,294,56,146,4.3,0.2945,30,8,0.72,1,1,33.4,0,0,0,0,1,0
1490,5665,2.0,11,115,54,799,4.11,0.4552,24,5,0.8,1,1,34.44,0,0,0,0,1,0
1491,7255,4.0,4,368,22,1178,4.61,0.7137,23,15,1.0,2,0,32.84,1,0,0,0,1,0
