courier_id,city,vehicle_type,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,courier_tier
6648,Boston,Bicycle,5,434,42,1643,4.76,17480.37,21,11,0.7619,Gold
6649,Austin,Car,9,288,43,459,3.7600000000000002,8324.2,37,3,0.4324,Standard
6650,Seattle,Car,2,198,28,1030,3.73,8693.57,19,1,0.4737,Standard
6651,Seattle,Scooter,12,161,26,1757,4.07,16076.86,31,7,0.6774,Standard
6652,Chicago,Scooter,3,71,47,1084,4.1,12504.77,31,12,0.6452,Standard
6653,Austin,Bicycle,4,552,33,710,4.3,12205.17,28,9,0.6071,Standard
6654,Austin,Car,12,646,39,1577,4.45,17338.0,27,8,0.6296,Gold
6655,Denver,Car,1,510,19,255,4.96,15812.26,30,20,0.9333,Gold
6656,Austin,Car,8,393,30,656,4.64,12081.46,27,10,0.7037,Standard
6657,Denver,Walking,7,576,39,1248,4.32,13194.26,26,5,0.4615,Standard
6658,Austin,Scooter,3,191,49,1768,4.64,23208.33,24,18,0.9583,Gold
6659,Austin,Car,10,406,25,502,4.49,15322.56,39,23,0.8205,Gold
6660,Austin,Car,9,172,60,103,3.39,5263.85,28,1,0.5,Standard
6661,Denver,Car,1,424,50,1548,3.89,12845.36,27,3,0.4074,Standard
6662,Seattle,Scooter,7,237,32,689,4.22,11732.89,19,8,0.6842,Standard
6663,Austin,Bicycle,6,521,21,135,3.98,7896.48,30,4,0.4667,Standard
6664,Austin,Car,8,285,19,1412,4.0,15188.2,22,12,0.7273,Standard
6665,Boston,Car,1,322,23,46,4.12,9426.25,35,8,0.5143,Standard
6666,Chicago,Bicycle,2,659,18,1314,4.34,14190.76,20,7,0.65,Standard
6667,Austin,E-bike,1,226,34,46,3.82,7421.7,19,1,0.4737,Standard
6668,Denver,Car,7,589,63,456,3.92,7714.07,39,1,0.5128,Standard
6669,Chicago,E-bike,3,640,39,797,4.53,14849.97,33,19,0.8485,Gold
6670,Chicago,Car,10,582,21,65,4.61,13592.07,31,25,0.8065,Gold
6671,Seattle,E-bike,9,293,60,943,4.46,13048.02,21,2,0.5238,Standard
6672,Boston,Bicycle,5,472,43,120,4.14,10199.25,25,7,0.68,Standard
6673,Boston,E-bike,6,273,35,1546,4.23,19273.55,34,22,0.9118,Gold
6674,Boston,Bicycle,7,498,55,1720,3.98,14547.62,28,2,0.5357,Standard
6675,Seattle,Bicycle,4,303,22,1161,4.04,14174.63,21,6,0.5714,Standard
6676,Seattle,Car,4,610,25,905,4.55,13975.5,36,9,0.5833,Standard
6677,Austin,E-bike,3,609,18,1184,4.17,14253.62,29,13,0.4828,Standard
6678,Denver,Scooter,8,373,57,1107,3.94,12118.82,32,4,0.5,Standard
6679,Austin,Bicycle,10,156,30,878,4.42,17631.39,34,20,0.8235,Gold
6680,Seattle,E-bike,10,111,55,1636,4.68,19085.15,27,16,0.7037,Gold
6681,Austin,Walking,12,146,29,1330,4.42,20725.85,31,23,0.9032,Gold
6682,Boston,E-bike,8,353,47,1759,4.36,19471.09,28,10,0.6071,Gold
6683,Chicago,Bicycle,1,151,61,1194,3.84,11532.38,23,10,0.6522,Standard
6684,Denver,Car,10,429,31,973,4.76,16516.98,37,26,0.8378,Gold
6685,Denver,Walking,4,681,54,903,3.73,9276.75,32,4,0.6875,Standard
6686,Denver,E-bike,10,340,45,52,4.26,6061.03,28,1,0.5357,Standard
6687,Denver,Car,4,696,30,203,4.08,9357.2,29,5,0.5172,Standard
6688,Austin,Car,2,668,48,1172,4.09,12380.45,28,3,0.6071,Standard
6689,Seattle,Car,3,73,37,1603,4.37,17466.58,36,16,0.7222,Gold
6690,Chicago,Walking,9,430,57,1512,4.65,16792.9,32,14,0.8125,Gold
6691,Chicago,Car,4,473,59,115,4.1,9998.3,23,5,0.4783,Standard
6692,Austin,Car,3,230,54,1473,4.6,16156.93,44,12,0.7273,Standard
6693,Denver,E-bike,8,74,56,136,3.57,4236.0,36,1,0.5278,Standard
6694,Chicago,E-bike,7,291,29,606,4.19,13106.07,16,5,0.8125,Gold
6695,Austin,Car,9,361,54,1088,4.82,17365.45,23,16,0.913,Gold
6696,Austin,Walking,9,103,59,406,3.86,12716.83,25,9,0.72,Standard
6697,Austin,Bicycle,4,454,61,974,4.08,13392.49,26,5,0.6923,Standard
6698,Austin,Scooter,3,296,46,323,4.33,9158.82,28,5,0.8214,Standard
6699,Denver,E-bike,3,437,46,382,4.42,11351.8,31,8,0.7097,Standard
6700,Austin,Car,4,170,24,117,4.21,10622.83,20,10,0.85,Standard
6701,Austin,Scooter,2,47,30,212,4.93,17238.97,25,17,0.8,Gold
6702,Boston,Car,8,550,54,1623,5.0,21983.59,32,25,0.9375,Gold
6703,Denver,Car,10,91,42,1471,4.3,16201.19,25,11,0.84,Gold
6704,Boston,Car,5,582,55,1762,4.92,17484.8,37,8,0.6757,Gold
6705,Denver,Car,1,256,36,1713,4.06,13997.18,27,2,0.3704,Standard
6706,Boston,Car,3,314,54,1638,5.0,18833.95,18,9,0.6667,Gold
6707,Austin,Scooter,3,286,35,1473,4.1,11679.77,29,3,0.6207,Standard
6708,Austin,Car,1,386,49,1795,4.49,20047.33,28,15,0.75,Gold
6709,Chicago,E-bike,10,299,32,683,4.38,8854.14,29,1,0.5517,Standard
6710,Chicago,Car,7,380,49,1635,3.78,13097.74,31,3,0.3548,Standard
6711,Denver,Bicycle,5,444,40,283,4.26,13037.81,34,16,0.7647,Gold
6712,Seattle,Scooter,4,198,35,371,3.93,7083.23,30,3,0.4667,Standard
6713,Seattle,E-bike,1,286,25,1668,3.98,14980.12,26,7,0.5769,Standard
6714,Austin,Car,3,315,53,169,4.52,10532.13,21,9,0.6667,Standard
6715,Denver,E-bike,7,645,32,519,3.81,9360.7,21,2,0.619,Standard
6716,Denver,Bicycle,6,566,52,1019,3.92,11603.14,25,5,0.6,Standard
6717,Seattle,Bicycle,2,487,41,1543,4.11,13566.75,19,4,0.6842,Standard
6718,Chicago,Bicycle,11,300,58,538,3.7,10428.0,30,4,0.5667,Standard
6719,Denver,Scooter,2,562,50,983,4.1,13252.24,36,13,0.6667,Standard
6720,Seattle,Car,6,476,29,1335,4.58,17159.27,30,14,0.7,Gold
6721,Chicago,Scooter,4,486,49,1321,4.35,17099.72,34,11,0.6176,Standard
6722,Austin,Scooter,2,517,19,1001,4.46,13778.93,26,7,0.5,Standard
6723,Boston,E-bike,7,233,41,1249,4.61,16029.07,24,12,0.5833,Gold
6724,Seattle,Scooter,4,365,31,1527,4.29,16935.81,26,12,0.7692,Gold
6725,Chicago,Bicycle,11,615,43,317,4.51,14267.58,25,14,0.68,Gold
6726,Chicago,E-bike,4,535,21,1776,3.85,13715.29,29,3,0.5517,Standard
6727,Chicago,Car,5,580,37,110,4.43,6990.24,31,5,0.4839,Standard
6728,Austin,Car,6,217,37,1142,4.04,13788.93,38,3,0.5263,Standard
6729,Boston,Car,7,45,47,253,4.35,12143.8,21,6,0.619,Standard
6730,Denver,E-bike,10,592,59,1671,3.83,16867.61,36,7,0.6389,Standard
6731,Boston,Scooter,8,693,21,1743,4.36,18988.59,24,11,0.75,Gold
6732,Denver,Scooter,1,477,53,401,3.69,7127.89,30,4,0.6667,Standard
6733,Seattle,E-bike,10,125,53,461,3.94,8750.74,20,7,0.55,Standard
6734,Austin,Walking,8,76,43,785,3.83,13280.25,26,7,0.5385,Standard
6735,Austin,Car,10,288,21,1396,3.83,10235.93,35,3,0.5429,Standard
6736,Chicago,Scooter,12,402,33,979,5.0,17006.12,34,25,0.9412,Gold
6737,Austin,E-bike,6,392,20,498,4.76,15161.36,29,18,0.8276,Gold
6738,Chicago,Scooter,8,334,21,154,4.49,11347.18,30,12,0.7667,Gold
6739,Boston,Car,3,163,63,532,4.87,12543.54,24,3,0.6667,Standard
6740,Denver,Scooter,2,419,49,1418,4.95,19421.49,21,17,1.0,Gold
6741,Seattle,Car,12,317,39,1581,4.91,22459.18,29,23,0.931,Gold
6742,Denver,Scooter,1,608,29,548,4.73,14963.96,18,11,0.7778,Gold
6743,Chicago,Bicycle,2,253,28,958,4.2,15711.1,26,13,0.7692,Gold
6744,Boston,Car,2,233,27,1776,4.59,20274.25,30,16,0.6667,Gold
6745,Boston,Car,9,255,57,583,4.6,14131.74,37,14,0.7297,Standard
6746,Denver,Scooter,1,581,39,458,4.27,13038.37,27,16,0.7407,Gold
6747,Austin,Car,12,370,33,1634,4.53,17207.01,31,10,0.6452,Gold
6748,Seattle,E-bike,2,542,61,1317,4.08,16531.85,33,12,0.5152,Standard
6749,Seattle,E-bike,8,537,56,481,4.38,12572.67,25,16,0.92,Gold
6750,Chicago,Bicycle,6,534,40,378,4.74,13296.41,37,22,0.8649,Gold
6751,Denver,E-bike,6,58,47,379,4.51,11041.24,27,8,0.6667,Standard
6752,Denver,E-bike,6,24,30,1612,4.37,15893.1,24,5,0.7083,Standard
6753,Boston,Car,11,73,38,124,4.14,12529.71,18,6,0.7222,Gold
6754,Boston,Scooter,1,455,62,95,3.96,8571.3,39,3,0.5641,Standard
6755,Boston,E-bike,4,184,61,892,3.97,14418.92,24,12,0.6667,Standard
6756,Chicago,Car,2,687,59,735,4.0,8852.62,40,2,0.425,Standard
6757,Austin,Scooter,3,391,51,488,4.71,13510.75,25,14,0.8,Gold
6758,Seattle,Scooter,7,155,32,161,4.48,11964.98,31,9,0.6774,Gold
6759,Chicago,Bicycle,4,534,57,442,4.47,15091.9,21,11,0.7143,Gold
6760,Chicago,Bicycle,4,132,60,1294,4.38,16234.97,39,22,0.6923,Gold
6761,Chicago,Walking,1,442,29,1468,4.41,15477.67,32,14,0.6562,Standard
6762,Austin,Bicycle,9,594,36,1581,4.42,16293.43,22,9,0.5909,Standard
6763,Boston,Car,1,597,31,549,3.96,10251.96,27,1,0.5185,Standard
6764,Chicago,Car,7,483,25,934,4.17,13742.98,22,5,0.6818,Standard
6765,Denver,E-bike,12,232,28,1693,4.01,15481.39,29,5,0.4828,Standard
6766,Chicago,E-bike,9,43,57,1785,4.94,20975.45,26,20,0.8462,Gold
6767,Boston,Car,5,254,40,1525,4.06,13974.75,34,3,0.5588,Standard
6768,Denver,Car,10,244,38,1523,4.75,20053.72,21,13,0.7143,Gold
6769,Austin,E-bike,9,320,60,1383,4.81,18114.46,27,16,0.7778,Gold
6770,Austin,E-bike,7,647,56,1159,4.33,15607.6,25,9,0.64,Gold
6771,Austin,Walking,9,548,20,1030,4.79,17081.19,29,13,0.8276,Gold
6772,Boston,Bicycle,7,297,62,1474,4.12,13698.57,36,6,0.5,Standard
6773,Seattle,Scooter,9,309,59,1586,4.89,22525.6,26,24,0.9615,Gold
6774,Denver,Bicycle,5,656,18,1680,4.77,17799.22,26,14,0.7692,Gold
6775,Denver,Bicycle,4,295,48,1368,4.64,16962.55,26,12,0.6923,Standard
6776,Boston,Bicycle,12,648,52,1705,4.17,14993.21,21,13,0.8095,Standard
6777,Austin,Bicycle,7,419,53,1002,4.45,12175.14,21,7,0.5238,Standard
6778,Seattle,Car,7,518,63,576,4.81,13988.57,35,19,0.7143,Gold
6779,Denver,Car,7,221,54,538,4.2,10352.12,30,9,0.5333,Standard
6780,Seattle,E-bike,5,640,23,1262,4.7,16178.96,33,13,0.7273,Gold
6781,Chicago,E-bike,5,561,52,1536,4.17,15484.26,25,11,0.68,Standard
6782,Chicago,Bicycle,2,490,50,1767,4.66,19665.66,26,12,0.7692,Gold
6783,Chicago,E-bike,11,172,29,544,4.88,15436.13,32,22,0.6875,Gold
6784,Chicago,Walking,6,36,54,353,4.55,10431.31,23,8,0.7826,Gold
6785,Boston,E-bike,6,342,30,34,4.42,13217.54,28,14,0.8214,Gold
6786,Seattle,Car,8,256,37,1292,4.55,17918.45,18,11,0.8333,Gold
6787,Boston,Walking,1,524,61,1551,4.82,16926.11,25,14,0.56,Gold
6788,Seattle,Walking,6,38,19,669,4.45,14497.79,34,16,0.8529,Gold
6789,Chicago,E-bike,12,221,61,951,4.72,16932.14,26,20,0.8846,Gold
6790,Denver,E-bike,10,122,25,200,4.61,12096.51,31,16,0.6774,Gold
6791,Seattle,Car,8,201,18,1488,3.96,12789.25,29,2,0.6207,Standard
6792,Boston,Car,6,92,50,1668,4.68,19677.12,29,18,0.7586,Gold
6793,Chicago,E-bike,12,635,26,1182,4.56,16549.92,29,12,0.7586,Gold
6794,Boston,Car,5,378,60,367,3.63,9900.32,28,3,0.4643,Standard
6795,Chicago,Bicycle,5,142,44,437,3.82,10260.41,35,4,0.4571,Standard
6796,Denver,Walking,6,379,24,1653,3.87,17730.81,23,3,0.7391,Standard
6797,Chicago,Scooter,12,212,48,1035,4.47,13254.74,17,8,0.7647,Standard
6798,Chicago,Walking,10,525,32,108,4.51,13134.27,28,15,0.6429,Gold
6799,Seattle,E-bike,4,664,49,332,3.91,7952.24,29,5,0.6207,Standard
6800,Seattle,Scooter,12,276,24,1340,4.65,16214.21,27,11,0.6296,Gold
6801,Seattle,Scooter,11,243,27,1306,3.83,12254.61,22,2,0.5,Standard
6802,Seattle,Car,3,445,62,991,4.34,12168.5,27,5,0.5185,Standard
6803,Denver,Car,10,148,18,1769,4.68,19800.77,23,9,0.6957,Gold
6804,Boston,Bicycle,4,18,44,89,4.34,12686.23,22,8,0.6818,Gold
6805,Austin,Car,2,596,24,1586,5.0,24409.53,36,29,0.8611,Gold
6806,Denver,Car,2,110,34,1425,4.34,15050.52,28,9,0.5714,Standard
6807,Boston,Bicycle,5,162,58,426,4.44,14293.05,30,14,0.8,Gold
6808,Denver,E-bike,7,441,43,1022,4.85,16110.26,32,17,0.8125,Gold
6809,Denver,E-bike,10,36,27,252,4.38,10305.69,31,4,0.4516,Standard
6810,Seattle,Bicycle,7,228,54,997,4.21,16167.39,27,9,0.7037,Gold
6811,Seattle,E-bike,6,364,49,382,4.2,10116.16,25,5,0.56,Standard
6812,Chicago,E-bike,11,376,61,644,4.72,15572.5,35,14,0.7429,Gold
6813,Seattle,Bicycle,3,149,53,686,4.79,15178.93,27,11,0.7407,Gold
6814,Denver,Car,4,300,52,532,3.89,7424.48,36,4,0.6389,Standard
6815,Denver,Scooter,7,597,20,1579,4.06,16878.58,22,6,0.6818,Standard
6816,Seattle,Car,8,195,30,1747,4.51,19328.94,35,15,0.6857,Standard
6817,Denver,Scooter,11,168,54,1346,4.0,13663.01,17,3,0.5294,Standard
6818,Chicago,Bicycle,5,500,52,541,4.71,17835.06,33,27,0.9394,Gold
6819,Chicago,Car,7,692,26,1762,4.59,19776.77,19,11,0.7895,Gold
6820,Denver,Car,3,309,53,1215,4.0,12604.66,24,4,0.5833,Standard
6821,Chicago,Walking,8,325,50,731,4.17,12918.84,28,7,0.5714,Standard
6822,Denver,Scooter,12,450,62,1198,3.96,11274.26,33,2,0.6364,Standard
6823,Chicago,E-bike,11,108,43,398,4.09,10250.59,34,6,0.5882,Standard
6824,Denver,Car,3,212,49,1007,4.49,15716.19,24,7,0.625,Standard
6825,Boston,Scooter,12,287,42,374,4.04,9173.8,30,3,0.5667,Standard
6826,Denver,Car,6,514,25,1380,4.04,16489.99,18,4,0.5556,Standard
6827,Austin,Bicycle,9,31,54,1541,3.94,15889.17,19,2,0.5263,Standard
6828,Chicago,Bicycle,6,678,28,407,5.0,16047.96,33,20,0.697,Gold
6829,Chicago,E-bike,11,192,39,1160,4.39,16363.03,26,8,0.6923,Standard
6830,Chicago,Scooter,11,545,44,703,3.82,9243.84,29,4,0.5862,Standard
6831,Denver,Bicycle,7,469,40,1609,4.38,16073.78,36,17,0.6389,Standard
6832,Austin,Scooter,6,151,28,1386,4.09,15280.72,29,4,0.5862,Standard
6833,Boston,Car,7,494,21,1143,4.37,15972.83,20,10,0.8,Gold
6834,Denver,Car,3,309,42,1143,4.19,13148.5,27,6,0.7037,Standard
6835,Chicago,Car,8,235,42,1773,3.89,14523.29,32,1,0.4688,Standard
6836,Seattle,E-bike,12,434,42,918,5.0,18306.47,29,23,0.8621,Gold
6837,Boston,Bicycle,2,416,22,1004,4.2,11574.73,29,7,0.4828,Standard
6838,Chicago,Car,5,334,56,1669,4.98,18201.9,28,14,0.7143,Gold
6839,Seattle,Scooter,9,531,60,203,4.51,10245.41,22,8,0.5455,Standard
6840,Seattle,E-bike,2,324,43,172,4.49,12694.65,32,18,0.6875,Gold
6841,Boston,Car,6,634,62,626,4.05,8914.47,24,2,0.5417,Standard
6842,Seattle,E-bike,2,326,40,217,3.99,8415.44,24,1,0.4583,Standard
6843,Chicago,Walking,6,188,25,771,4.6,17453.96,26,17,0.8462,Gold
6844,Seattle,Bicycle,10,375,23,1482,4.22,13493.93,29,8,0.5862,Standard
6845,Denver,Car,12,186,57,436,3.57,6266.46,34,1,0.5882,Standard
6846,Boston,Scooter,7,390,47,169,4.04,10141.29,30,6,0.4667,Standard
6847,Boston,Scooter,3,66,58,174,4.85,16625.85,19,13,0.8421,Gold
6848,Seattle,Walking,6,346,18,794,4.32,12806.61,29,13,0.8276,Standard
6849,Austin,Scooter,12,470,33,1214,4.61,18170.36,24,12,0.625,Gold
6850,Denver,Car,5,285,21,1549,4.11,16445.25,27,12,0.7407,Gold
6851,Denver,Car,8,391,27,196,4.18,9143.82,31,8,0.6452,Standard
6852,Chicago,Car,1,385,55,1539,4.75,17751.16,28,16,0.6786,Gold
6853,Chicago,Car,3,73,35,1127,4.08,12548.15,34,5,0.4118,Standard
6854,Seattle,Scooter,11,138,29,1668,4.26,17849.79,29,9,0.5862,Standard
6855,Boston,Car,8,447,47,185,4.48,9672.74,22,8,0.6818,Standard
6856,Denver,Car,2,583,22,211,4.7,13692.28,17,10,0.7647,Gold
6857,Chicago,Car,2,8,41,1463,3.79,11304.05,31,2,0.6452,Standard
6858,Denver,Scooter,8,345,27,122,4.53,13412.22,24,15,0.8333,Gold
6859,Austin,Bicycle,11,154,20,617,4.52,10801.89,24,5,0.5833,Standard
6860,Chicago,Car,9,500,23,1280,4.19,13752.54,29,2,0.4483,Standard
6861,Seattle,Car,6,644,47,561,4.49,14988.65,18,8,0.7222,Gold
6862,Boston,Scooter,11,511,35,1535,4.42,15925.82,22,4,0.6818,Standard
6863,Chicago,E-bike,1,551,39,835,3.65,10064.18,32,4,0.6562,Standard
6864,Denver,Bicycle,4,678,28,1442,4.63,14741.3,19,4,0.7895,Standard
6865,Denver,Bicycle,2,80,21,1543,3.63,10906.72,28,4,0.3929,Standard
6866,Chicago,E-bike,11,106,37,452,4.16,10488.61,28,6,0.5714,Standard
6867,Boston,Car,4,564,44,1318,4.86,19030.48,25,19,0.88,Gold
6868,Boston,Scooter,3,426,33,639,4.41,14666.57,35,20,0.8286,Gold
6869,Chicago,Bicycle,6,366,32,1310,4.36,17584.24,30,11,0.7,Gold
6870,Boston,Walking,3,394,60,665,4.71,12607.89,37,15,0.6486,Gold
6871,Boston,Bicycle,2,401,30,1747,4.09,16617.74,22,5,0.6364,Standard
6872,Boston,Car,12,410,49,1131,4.53,15825.63,26,9,0.6923,Gold
6873,Denver,Scooter,7,493,53,1511,3.95,14641.53,34,3,0.4412,Standard
6874,Austin,Car,9,237,20,919,4.35,15071.78,33,13,0.6667,Standard
6875,Seattle,Car,7,237,44,1384,4.27,15699.87,29,10,0.7241,Gold
6876,Boston,Bicycle,5,501,63,134,4.43,11126.69,24,10,0.7083,Standard
6877,Austin,E-bike,10,48,50,169,3.66,5143.11,26,2,0.5769,Standard
6878,Boston,E-bike,7,252,60,46,4.29,10525.57,32,10,0.5938,Standard
6879,Denver,E-bike,3,188,61,458,3.83,7471.28,28,4,0.5714,Standard
6880,Austin,Bicycle,10,202,36,293,3.85,9744.31,20,4,0.7,Standard
6881,Seattle,Walking,10,401,20,883,4.2,13571.86,29,9,0.6207,Standard
6882,Chicago,Car,9,10,26,1392,4.57,18323.02,30,16,0.6667,Gold
6883,Denver,Walking,4,122,48,1406,4.79,18236.36,26,16,0.9231,Gold
6884,Austin,Car,2,151,62,1027,4.06,10738.83,30,1,0.3,Standard
6885,Denver,E-bike,6,694,62,1055,3.9,14017.71,29,6,0.5172,Standard
6886,Denver,E-bike,4,129,52,1557,5.0,20317.12,20,14,0.85,Gold
6887,Denver,Scooter,1,185,57,1344,4.09,13997.63,31,6,0.6452,Standard
6888,Denver,E-bike,7,560,28,1607,4.43,18218.77,26,14,0.7692,Gold
6889,Chicago,E-bike,11,689,48,161,3.95,6823.74,30,3,0.6333,Standard
6890,Boston,E-bike,7,394,34,275,4.32,10526.98,23,9,0.6957,Standard
6891,Chicago,E-bike,7,169,57,1650,3.93,18505.6,28,8,0.6786,Standard
6892,Denver,Bicycle,10,529,18,1219,4.51,17600.91,28,12,0.8214,Standard
6893,Seattle,Walking,6,458,19,1256,4.08,12813.78,26,7,0.4615,Standard
6894,Seattle,E-bike,10,551,62,1618,4.65,19064.54,30,12,0.7,Gold
6895,Chicago,Car,6,360,53,1347,4.57,13512.68,26,6,0.6154,Standard
6896,Chicago,Car,6,89,36,392,4.31,12750.17,34,9,0.5294,Gold
6897,Denver,Bicycle,1,515,25,136,4.23,11492.16,23,10,0.6522,Gold
6898,Chicago,Walking,3,130,31,246,3.97,7984.11,21,2,0.619,Standard
6899,Seattle,Bicycle,2,360,41,707,3.47,7892.23,22,4,0.3182,Standard
6900,Austin,Car,12,324,54,1209,4.27,14305.9,25,8,0.72,Standard
6901,Denver,E-bike,5,358,19,180,4.58,13086.65,26,14,0.8077,Gold
6902,Denver,Bicycle,3,141,59,188,4.13,9019.7,24,4,0.5417,Standard
6903,Chicago,Car,3,202,58,463,4.26,10584.76,28,10,0.7857,Standard
6904,Seattle,Scooter,3,677,37,996,4.69,16503.98,26,13,0.8462,Gold
6905,Austin,Car,9,638,49,583,4.91,15411.66,35,18,0.7429,Gold
6906,Chicago,E-bike,12,188,53,381,4.55,11531.15,28,7,0.5357,Standard
6907,Seattle,E-bike,9,173,43,1234,4.66,16862.96,23,14,0.8696,Gold
6908,Chicago,Walking,4,317,58,434,4.42,13293.05,34,11,0.7353,Gold
6909,Seattle,E-bike,8,43,51,1799,4.49,16882.78,24,7,0.5833,Standard
6910,Seattle,Car,8,409,26,318,4.11,10415.13,24,6,0.75,Standard
6911,Austin,Car,4,87,63,217,4.32,12626.73,23,7,0.6522,Gold
6912,Denver,Car,7,577,35,1257,4.21,15551.98,23,4,0.6957,Standard
6913,Seattle,Scooter,3,316,53,116,4.39,8448.0,25,4,0.6,Standard
6914,Denver,Car,12,76,31,987,4.76,19196.58,23,12,0.9565,Gold
6915,Austin,Bicycle,4,531,62,1325,5.0,21363.85,22,17,0.8636,Gold
6916,Boston,Walking,2,516,33,1379,3.92,12587.23,37,5,0.4595,Standard
6917,Boston,Bicycle,8,365,49,842,4.72,12947.13,25,8,0.8,Gold
6918,Boston,Car,8,412,40,208,5.0,16370.3,27,21,0.9259,Gold
6919,Boston,Walking,9,614,24,316,4.15,7949.81,31,5,0.5161,Standard
6920,Chicago,E-bike,8,530,52,1741,4.84,20542.35,40,30,0.875,Gold
6921,Austin,E-bike,1,103,30,915,4.28,13093.72,28,11,0.6429,Standard
6922,Austin,Walking,2,365,51,110,4.04,8025.05,24,2,0.5833,Standard
6923,Austin,E-bike,9,540,50,603,4.03,8229.49,39,2,0.5128,Standard
6924,Boston,Scooter,4,541,63,957,4.49,17658.11,20,10,0.75,Gold
6925,Boston,Car,1,249,33,560,4.0,12253.62,31,7,0.5161,Standard
6926,Seattle,Car,11,463,38,1719,4.53,13876.11,21,6,0.5238,Standard
6927,Seattle,Car,10,578,32,879,4.3,16351.1,41,20,0.7805,Gold
6928,Denver,Car,9,292,20,253,4.26,10422.17,22,5,0.7273,Standard
6929,Chicago,Scooter,5,181,61,1753,4.61,17697.78,25,12,0.6,Gold
6930,Seattle,Bicycle,2,379,24,1750,3.96,15947.67,26,9,0.6538,Standard
6931,Austin,Car,5,249,34,940,4.4,15408.3,24,11,0.75,Gold
6932,Austin,Car,11,684,46,1018,4.5,13820.25,24,9,0.7083,Standard
6933,Chicago,Bicycle,7,160,61,1501,5.0,20143.8,31,19,0.7742,Gold
6934,Seattle,Car,7,58,51,159,4.1,8539.82,36,7,0.5833,Standard
6935,Chicago,Bicycle,7,548,30,270,4.11,11138.97,32,3,0.625,Standard
6936,Seattle,Walking,12,483,33,1149,4.5,13862.0,28,14,0.75,Standard
6937,Boston,E-bike,12,681,23,235,3.93,11072.36,19,6,0.6316,Standard
6938,Denver,E-bike,10,52,30,1328,4.7,18200.05,35,20,0.8286,Gold
6939,Austin,Bicycle,3,237,50,259,4.33,11223.62,31,14,0.6129,Standard
6940,Denver,E-bike,3,582,42,1154,3.98,15275.79,27,7,0.5556,Standard
6941,Denver,E-bike,5,157,33,187,4.74,12518.15,26,10,0.6923,Gold
6942,Boston,E-bike,3,349,32,1211,4.6,15617.48,25,7,0.52,Gold
6943,Seattle,Walking,1,200,51,303,4.14,8775.06,28,4,0.4643,Standard
6944,Austin,Bicycle,12,644,44,1741,4.3,19987.99,24,14,0.7917,Gold
6945,Boston,E-bike,8,513,21,982,4.16,9737.26,20,1,0.45,Standard
6946,Denver,Scooter,8,589,18,1223,4.23,14184.22,29,12,0.6897,Standard
6947,Chicago,Bicycle,2,68,58,1238,5.0,18552.0,27,17,0.8148,Gold
6948,Denver,E-bike,5,330,30,485,4.44,14389.59,32,18,0.8125,Gold
6949,Denver,Bicycle,6,640,50,797,4.51,12512.56,26,7,0.6538,Standard
6950,Boston,Car,12,625,25,1685,4.59,19245.48,24,9,0.75,Gold
6951,Boston,E-bike,6,532,54,1235,3.87,11088.21,28,0,0.4286,Standard
6952,Austin,E-bike,4,496,55,824,4.07,12129.15,41,14,0.7561,Standard
6953,Chicago,Car,5,151,41,708,4.21,7354.31,43,5,0.4651,Standard
6954,Chicago,Car,11,341,57,1479,3.94,14835.31,24,6,0.8333,Standard
6955,Chicago,Bicycle,3,56,58,570,3.53,4106.78,22,1,0.4091,Standard
6956,Chicago,E-bike,9,349,40,50,4.68,9043.7,24,8,0.8333,Standard
6957,Austin,Car,7,50,50,641,3.84,6886.74,34,1,0.5294,Standard
6958,Boston,E-bike,4,388,47,342,4.49,12514.16,36,15,0.75,Standard
6959,Boston,E-bike,7,333,63,1582,4.17,16437.33,32,9,0.6875,Standard
6960,Boston,Car,6,698,20,286,4.21,8959.34,29,6,0.5172,Standard
6961,Austin,Scooter,11,73,39,1581,4.52,16820.63,27,13,0.7407,Standard
6962,Denver,Bicycle,4,396,48,1759,4.62,18962.33,27,11,0.7407,Gold
6963,Denver,Bicycle,6,328,27,813,4.06,9529.16,26,1,0.6154,Standard
6964,Boston,E-bike,7,462,34,1549,4.37,16851.76,34,13,0.6176,Standard
6965,Austin,Walking,3,679,28,456,4.22,13197.3,27,11,0.7037,Standard
6966,Chicago,Car,3,152,53,1621,4.0,12169.74,23,1,0.6522,Standard
6967,Austin,Bicycle,12,452,54,184,4.25,9454.42,24,6,0.5833,Standard
6968,Chicago,E-bike,10,52,30,184,4.51,11291.74,25,3,0.8,Standard
6969,Seattle,Scooter,8,379,28,728,4.01,12147.15,20,5,0.55,Standard
6970,Boston,Bicycle,10,479,58,1599,4.76,22989.29,27,21,0.9259,Gold
6971,Seattle,Car,3,448,48,744,4.64,14647.93,19,8,0.8947,Gold
6972,Seattle,Car,3,238,49,1057,4.18,11722.29,20,2,0.4,Standard
6973,Austin,Bicycle,10,314,27,1131,4.82,18255.56,33,16,0.697,Gold
6974,Austin,Car,6,532,38,86,3.7,7066.22,23,2,0.5652,Standard
6975,Chicago,E-bike,3,515,50,199,4.24,10351.97,29,8,0.5862,Standard
6976,Denver,Car,1,358,44,568,4.69,14938.33,28,12,0.8571,Gold
6977,Chicago,Bicycle,12,220,56,647,4.95,16408.47,29,17,0.8621,Gold
