driver_id,car_id,age,started_driving_year,second_language,rating,net_worth_of_tips,driver_class
2833,2657,55,2005,no,4.6,606.09,A class
2834,1589,29,2019,no,4.97,952.94,A class
2835,2605,42,2018,no,4.47,696.07,B class
2836,2339,56,2006,no,3.71,469.66,B class
2837,1375,22,2021,Spanish,3.94,456.79,B class
2838,1277,55,2014,Portuguese,4.14,658.95,B class
2839,469,31,2012,no,4.3,446.49,B class
2840,1973,53,2019,Spanish,4.31,583.43,A class
2841,2273,44,2009,no,4.48,753.83,A class
2842,2902,22,2021,Mandarin,4.8,1088.18,A class
2843,1974,56,2012,no,4.35,699.54,B class
2844,988,33,2011,Spanish,3.91,356.86,B class
2845,1000,65,2020,no,4.85,845.25,A class
2846,3,60,2010,no,4.95,1145.09,A class
2847,317,30,2013,Spanish,4.56,815.45,A class
2848,2208,49,1999,no,4.42,684.69,A class
2849,2344,38,2018,no,4.26,646.86,A class
2850,2855,49,2014,no,4.25,527.36,B class
2851,1581,47,2007,Portuguese,3.69,287.13,B class
2852,439,34,2009,no,4.68,849.48,A class
2853,1113,51,2018,no,4.76,897.16,A class
2854,1407,33,2010,Arabic,5.0,1082.4,A class
2855,802,63,2002,Spanish,4.51,566.4,B class
2856,2777,65,2008,no,4.45,687.42,A class
2857,1093,28,2015,Spanish,4.43,985.95,A class
2858,2767,55,2018,no,4.54,585.01,B class
2859,79,64,2016,no,4.44,516.46,B class
2860,2390,26,2022,no,4.29,418.12,B class
2861,1012,55,2020,Mandarin,4.74,657.0,A class
2862,378,65,2013,French,4.8,974.75,A class
2863,2215,31,2020,no,4.73,819.15,A class
2864,293,48,2023,no,3.93,610.91,B class
2865,1313,58,2006,no,4.62,673.42,B class
2866,909,36,2022,no,4.19,646.77,B class
2867,1458,32,2020,no,4.14,404.43,B class
2868,593,39,2009,Spanish,4.04,280.81,B class
2869,2764,36,2007,no,4.61,721.85,A class
2870,264,55,2005,Portuguese,4.79,915.16,A class
2871,683,38,2023,no,4.38,544.4,B class
2872,2478,38,2019,no,4.41,659.53,B class
2873,855,65,2005,no,4.72,881.47,A class
2874,1291,48,2005,Spanish,4.93,891.79,A class
2875,1369,64,2014,no,4.52,526.14,B class
2876,2879,54,2000,no,3.95,431.8,B class
2877,2415,62,2001,no,4.55,668.89,A class
2878,1664,30,2013,Mandarin,4.92,1162.21,A class
2879,37,65,2005,Portuguese,4.12,435.83,B class
2880,1649,65,2004,no,4.64,627.82,A class
2881,111,22,2021,no,4.75,839.56,A class
2882,2286,37,2006,no,3.7,64.05,B class
2883,569,40,2003,no,4.51,881.81,A class
2884,188,40,2018,Russian,4.61,895.43,A class
2885,1064,57,2023,no,4.42,280.21,B class
2886,1135,53,2014,Spanish,4.02,457.28,B class
2887,786,31,2017,Portuguese,4.08,585.06,B class
2888,2590,49,2000,Spanish,4.61,543.45,A class
2889,1760,66,2012,no,4.32,700.06,B class
2890,1105,41,2007,Spanish,4.37,756.55,B class
2891,171,64,1999,no,4.58,663.17,A class
2892,757,51,2004,no,4.8,894.5,A class
2893,846,64,2005,Russian,4.04,207.36,B class
2894,1376,63,1999,no,3.84,471.29,B class
2895,1717,21,2022,no,4.68,1112.4,A class
2896,1037,58,2018,no,4.49,806.23,B class
2897,2529,29,2014,no,4.0,550.59,B class
2898,1842,59,2015,Spanish,4.22,530.21,B class
2899,1338,58,2015,Mandarin,4.3,832.36,A class
2900,1348,33,2010,Spanish,4.52,588.28,B class
2901,1624,24,2019,no,4.43,795.08,A class
2902,296,40,2023,no,3.91,424.63,B class
2903,1678,35,2008,no,4.11,643.76,B class
2904,2629,47,2009,no,3.63,328.59,B class
2905,882,24,2019,French,4.93,1045.17,A class
2906,1792,23,2020,Spanish,4.36,551.34,B class
2907,2207,41,2008,Arabic,4.73,768.65,A class
2908,771,57,2008,French,4.44,536.95,A class
2909,100,35,2008,no,4.6,778.42,A class
2910,985,36,2016,Spanish,4.45,546.29,A class
2911,2074,28,2015,Mandarin,4.42,821.51,A class
2912,1701,34,2009,Portuguese,4.26,473.61,B class
2913,1350,35,2019,no,4.06,341.45,B class
2914,567,33,2020,Spanish,4.27,727.99,B class
2915,2323,37,2006,no,4.35,610.32,B class
2916,1264,34,2009,Mandarin,4.98,1025.0,A class
2917,1351,52,1999,Portuguese,4.91,1076.3,A class
2918,45,36,2021,Portuguese,4.43,577.15,B class
2919,1934,56,2001,no,4.27,635.56,A class
2920,2951,49,2002,no,4.68,723.31,A class
2921,798,51,2004,Mandarin,4.72,838.04,A class
2922,2773,48,2011,Spanish,4.43,796.33,A class
2923,2750,64,2011,Arabic,4.42,592.76,A class
2924,767,33,2013,no,3.83,467.42,B class
2925,278,67,2023,French,3.58,310.67,B class
2926,1882,30,2013,Spanish,4.27,758.57,B class
2927,2473,27,2018,no,4.52,941.44,A class
2928,517,59,2018,no,4.35,801.58,B class
2929,1667,63,2022,Mandarin,4.51,1119.24,A class
2930,1881,25,2018,no,4.19,663.56,B class
2931,491,49,2022,French,4.94,913.17,A class
2932,2027,45,2002,Spanish,5.0,805.47,A class
2933,2071,31,2012,no,4.62,905.19,A class
2934,2911,45,2003,no,4.17,529.52,B class
2935,327,53,2016,Russian,4.63,688.2,A class
2936,1558,47,2019,Mandarin,4.82,701.82,A class
2937,2424,45,2011,French,4.42,737.72,A class
2938,606,62,2007,Mandarin,4.85,938.0,A class
2939,2600,31,2023,Spanish,4.13,204.55,B class
2940,1166,50,2002,Portuguese,5.0,1213.62,A class
2941,932,35,2013,Spanish,4.19,576.69,B class
2942,2151,66,2003,no,3.98,427.38,B class
2943,1744,32,2022,no,4.2,734.86,B class
2944,2503,61,2013,no,3.29,82.21,B class
2945,1732,50,2012,Mandarin,4.15,488.92,B class
2946,1861,31,2022,no,5.0,1195.28,A class
2947,617,56,2006,Mandarin,4.21,739.52,B class
2948,2658,32,2011,Portuguese,3.72,462.58,B class
2949,518,33,2010,no,4.62,862.37,A class
2950,1354,37,2014,no,3.96,182.13,B class
2951,2259,53,2008,Spanish,4.86,972.36,A class
2952,1210,39,2014,no,4.17,522.19,B class
2953,457,47,2015,French,4.56,717.13,A class
2954,1440,46,2005,no,4.13,194.77,B class
2955,2238,30,2013,no,5.0,1230.47,A class
2956,288,31,2017,Spanish,4.61,698.13,A class
2957,472,35,2013,no,4.24,835.34,B class
2958,1850,31,2012,no,4.19,653.18,B class
2959,1593,64,2010,no,4.23,468.55,B class
2960,2278,38,2022,no,4.03,192.88,B class
2961,2213,40,2003,Arabic,4.35,662.43,B class
2962,926,52,2005,no,5.0,1171.57,A class
2963,840,58,2017,no,4.22,492.13,B class
2964,2922,53,1999,no,3.69,362.37,B class
2965,156,46,2000,no,3.81,453.49,B class
2966,2384,66,1999,no,4.76,1090.57,A class
2967,1682,63,2014,Mandarin,4.16,756.01,B class
2968,2147,30,2013,no,4.25,439.83,B class
2969,663,28,2015,Spanish,4.88,775.74,A class
2970,1722,39,2004,no,4.24,798.18,B class
2971,2251,60,2010,no,4.94,936.8,A class
2972,565,66,2017,no,4.2,341.18,B class
2973,169,54,2018,Mandarin,4.89,604.25,A class
2974,2696,53,1999,Portuguese,4.57,730.28,A class
2975,389,31,2012,no,4.49,482.38,B class
2976,971,48,2000,Portuguese,4.83,927.22,A class
2977,2730,29,2014,no,4.5,818.29,A class
2978,1683,46,2010,Spanish,4.36,671.55,A class
2979,2308,30,2022,Mandarin,4.2,671.03,B class
2980,1836,24,2019,no,4.81,1198.38,A class
2981,1157,66,2010,no,4.49,757.98,A class
2982,1526,62,2021,no,4.25,391.47,B class
2983,1189,53,2019,Mandarin,4.02,562.38,B class
2984,1720,50,2009,no,4.58,1113.66,A class
2985,1818,32,2017,Arabic,4.29,649.6,A class
2986,163,47,2006,no,4.39,778.26,B class
2987,2772,56,2012,Portuguese,4.36,630.44,A class
2988,2003,46,2013,no,4.49,742.87,A class
2989,1935,34,2021,Spanish,4.44,494.3,B class
2990,1684,39,2013,no,4.91,932.11,A class
2991,1156,60,2010,no,4.78,948.88,A class
2992,1501,32,2011,no,4.42,869.19,A class
2993,1967,66,2017,Spanish,4.81,1188.41,A class
2994,830,56,2023,no,4.4,555.2,B class
2995,1453,62,2000,Spanish,4.97,696.71,A class
2996,1610,44,2000,Russian,5.0,981.53,A class
2997,2878,31,2012,no,4.95,932.71,A class
2998,1816,22,2021,no,4.9,838.95,A class
2999,1284,46,2008,no,4.61,818.97,A class
3000,1543,39,2020,no,5.0,1228.89,A class
